¹¤ÐòÃû,×Ê²ú±àÂë,Éè±¸ID,²Ù×÷Õß,°à´Î,µçÐ¾ÐÍºÅ´úÂë,Éú²úÅú´Î,Ê±¼ä,µçÐ¾ÌõÂë,µçÐ¾Î»ÖÃ,Ô¤º¸¹¦ÂÊ,Ô¤º¸ËÙ¶È,º¸ÏßÊýÁ¿,º¸Ïß³¤¶È,Àë½¹Á¿,º¸ºó½á¹û,Ñ¹Á¦Öµ,Ô¤º¸Ì¨½×Öµ1,Ô¤º¸Ì¨½×Öµ2,Ô¤º¸Ì¨½×Öµ3,Ô¤º¸Ì¨½×Öµ4,Ô¤º¸Ì¨½×Öµ5,Ô¤º¸Ì¨½×Öµ6,Ô¤º¸Ì¨½×Öµ7,Ô¤º¸Ì¨½×Öµ8,·´À¡´úÂë,·´À¡ÐÅÏ¢
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:46:01,001CB1U0000001ABB6506292,B,617.448,600.000,8.000,4.500,0.000,2.000,47.520,-0.146,-0.080,-0.041,0.052,-0.029,0.024,-0.080,-0.050,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:46:04,001CB1U0000001ABB6506290,A,634.113,600.000,8.000,4.500,0.000,2.000,70.170,-0.109,-0.101,0.033,0.086,0.012,0.056,-0.043,-0.115,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:46:13,001CB1U0000001ABB6506296,B,617.662,600.000,8.000,4.500,0.000,2.000,47.520,-0.130,-0.176,0.035,0.110,0.050,0.095,-0.055,-0.039,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:46:22,001CB1U0000001ABB6506294,A,593.306,600.000,8.000,4.500,0.000,2.000,64.770,-0.128,-0.210,0.130,0.155,0.125,0.124,-0.009,-0.098,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:46:28,001CB1U0000001ABB6506300,B,617.448,600.000,8.000,4.500,0.000,2.000,47.680,-0.212,-0.123,0.032,0.135,0.046,0.094,-0.082,-0.016,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:46:33,001CB1U0000001ABB6506298,A,634.968,600.000,8.000,4.500,0.000,2.000,68.940,-0.127,-0.207,0.035,0.073,0.038,0.067,-0.019,-0.110,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:46:39,001CB1U0000001ABB6506304,B,617.235,600.000,8.000,4.500,0.000,2.000,46.880,-0.039,-0.127,0.008,0.041,0.003,0.029,-0.136,-0.045,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:46:45,001CB1U0000001ABB6506302,A,633.472,600.000,8.000,4.500,0.000,2.000,56.580,-0.095,-0.179,0.129,0.115,0.122,0.094,-0.062,-0.086,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:46:52,001CB1U0000001ABB6506308,B,616.808,600.000,8.000,4.500,0.000,2.000,46.880,-0.142,-0.126,0.037,0.074,0.012,0.049,-0.112,-0.048,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:46:55,001CB1U0000001ABB6506306,A,631.122,600.000,8.000,4.500,0.000,2.000,63.150,-0.117,-0.121,0.036,0.085,0.041,0.044,-0.088,-0.149,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:47:03,001CB1U0000001ABB6506312,B,615.526,600.000,8.000,4.500,0.000,2.000,47.520,-0.236,-0.121,0.003,0.117,0.019,0.085,-0.019,0.019,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:47:08,001CB1U0000001ABB6506310,A,634.754,600.000,8.000,4.500,0.000,2.000,64.980,-0.081,-0.130,0.041,0.088,0.062,0.063,-0.073,-0.126,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:47:15,001CB1U0000001ABB6506230,B,616.808,600.000,8.000,4.500,0.000,2.000,47.040,-0.023,-0.161,-0.080,-0.082,-0.042,-0.077,-0.016,-0.028,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:47:20,001CB1U0000001ABB6506314,A,634.541,600.000,8.000,4.500,0.000,2.000,67.920,-0.095,-0.184,0.082,0.028,0.089,-0.007,-0.007,-0.073,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:47:27,001CB1U0000001ABB6506318,B,617.021,600.000,8.000,4.500,0.000,2.000,46.400,-0.178,-0.126,0.092,0.070,0.099,0.039,-0.005,-0.031,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:47:34,001CB1U0000001ABB6506316,A,634.968,600.000,8.000,4.500,0.000,2.000,67.260,-0.027,-0.124,0.086,0.012,0.075,0.025,0.005,-0.053,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:47:40,001CB1U0000001ABB6506322,B,615.526,600.000,8.000,4.500,0.000,2.000,47.360,-0.121,-0.140,-0.030,-0.039,-0.011,-0.052,0.027,0.029,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:47:44,001CB1U0000001ABB6506320,A,633.686,600.000,8.000,4.500,0.000,2.000,66.930,-0.068,-0.197,0.080,0.052,0.108,0.026,-0.030,-0.090,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:47:57,001CB1U0000001ABB6506326,B,617.235,600.000,8.000,4.500,0.000,2.000,46.720,-0.091,-0.146,0.043,0.047,0.039,0.010,-0.060,-0.060,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:48:00,001CB1U0000001ABB6506324,A,633.686,600.000,8.000,4.500,0.000,2.000,68.340,-0.070,-0.141,-0.019,0.025,-0.012,0.010,-0.009,-0.068,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:48:20,001CB1U0000001ABB6506332,B,616.808,600.000,8.000,4.500,0.000,2.000,46.720,-0.129,-0.145,0.005,0.073,-0.019,0.032,-0.097,-0.008,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:48:23,001CB1U0000001ABB6506328,A,634.327,600.000,8.000,4.500,0.000,2.000,68.070,-0.093,-0.164,-0.006,0.047,-0.001,0.069,0.006,-0.041,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:48:32,001CB1U0000001ABB6506336,B,587.537,600.000,8.000,4.500,0.000,2.000,48.320,-0.002,-0.095,0.033,0.017,0.008,-0.010,-0.115,-0.052,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:48:45,001CB1U0000001ABB6506330,A,634.327,600.000,8.000,4.500,0.000,2.000,65.760,-0.030,-0.142,0.037,-0.017,0.044,-0.044,0.008,-0.044,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:48:52,001CB1U0000001ABB6506340,B,614.885,600.000,8.000,4.500,0.000,2.000,46.720,-0.115,-0.139,-0.001,0.065,-0.032,0.035,-0.105,-0.023,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:48:56,001CB1U0000001ABB6506334,A,634.541,600.000,8.000,4.500,0.000,2.000,67.710,-0.025,-0.178,0.077,0.013,0.087,-0.003,-0.013,-0.046,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:49:02,001CB1U0000001ABB6506014,B,615.526,600.000,8.000,4.500,0.000,2.000,47.040,-0.161,-0.104,0.015,0.095,0.001,0.044,-0.122,-0.055,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:49:08,001CB1U0000001ABB6506338,A,633.472,600.000,8.000,4.500,0.000,2.000,70.800,-0.121,-0.172,0.088,0.038,0.091,0.031,-0.046,-0.110,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:49:15,001CB1U0000001ABB6506346,B,617.021,600.000,8.000,4.500,0.000,2.000,46.560,-0.102,-0.088,-0.016,0.060,-0.039,0.025,-0.125,0.006,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:49:19,001CB1U0000001ABB6506342,A,634.541,600.000,8.000,4.500,0.000,2.000,70.140,-0.082,-0.223,0.096,0.090,0.113,0.071,-0.065,-0.093,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:49:30,001CB1U0000001ABB6506350,B,615.526,600.000,8.000,4.500,0.000,2.000,45.920,-0.119,-0.168,-0.001,-0.040,0.015,-0.020,0.005,-0.009,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:49:50,001CB1U0000001ABB6506344,A,634.754,600.000,8.000,4.500,0.000,2.000,62.520,-0.098,-0.197,0.065,0.038,0.073,-0.001,-0.036,-0.094,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:49:57,001CB1U0000001ABB6506352,B,616.594,600.000,8.000,4.500,0.000,2.000,45.440,-0.095,-0.131,0.013,0.005,0.003,-0.024,-0.053,0.002,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:50:01,001CB1U0000001ABB6506348,A,634.113,600.000,8.000,4.500,0.000,2.000,69.150,-0.040,-0.186,0.083,0.036,0.091,0.022,-0.021,-0.058,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:50:07,001CB1U0000001ABB6506356,B,616.808,600.000,8.000,4.500,0.000,2.000,45.920,-0.115,-0.106,0.042,0.060,0.040,0.018,-0.053,-0.014,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:50:13,001CB1U0000001ABB6506028,A,633.259,600.000,8.000,4.500,0.000,2.000,66.900,-0.051,-0.193,0.051,-0.014,0.079,0.001,-0.030,-0.093,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:50:20,001CB1U0000001ABB6506358,B,617.021,600.000,8.000,4.500,0.000,2.000,46.880,-0.141,-0.114,0.066,0.011,0.064,0.012,-0.043,-0.007,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:50:24,001CB1U0000001ABB6506354,A,634.968,600.000,8.000,4.500,0.000,2.000,58.410,-0.046,-0.105,0.046,0.020,0.067,0.007,-0.001,-0.079,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:50:34,001CB1U0000001ABB6506362,B,617.448,600.000,8.000,4.500,0.000,2.000,46.720,-0.083,-0.133,0.060,0.111,0.021,0.085,-0.103,-0.005,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:50:38,001CB1U0000001ABB6506026,A,633.472,600.000,8.000,4.500,0.000,2.000,70.200,-0.093,-0.195,0.085,0.019,0.106,0.014,-0.026,-0.121,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:50:54,001CB1U0000001ABB6506054,B,615.526,600.000,8.000,4.500,0.000,2.000,46.080,-0.117,-0.147,-0.001,0.045,-0.059,0.017,-0.089,-0.019,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:50:57,001CB1U0000001ABB6506360,A,633.045,600.000,8.000,4.500,0.000,2.000,70.500,-0.092,-0.139,0.014,0.079,0.038,0.049,-0.031,-0.048,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:51:07,001CB1U0000001ABB6506364,B,614.030,600.000,8.000,4.500,0.000,2.000,48.000,-0.131,-0.145,0.000,0.080,-0.027,0.048,-0.134,-0.041,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:51:15,001CB1U0000001ABB6506056,A,634.327,600.000,8.000,4.500,0.000,2.000,68.490,-0.119,-0.176,0.012,0.046,0.013,0.027,-0.003,-0.040,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:51:21,001CB1U0000001ABB6506050,B,617.662,600.000,8.000,4.500,0.000,2.000,47.040,-0.091,-0.081,-0.046,0.037,-0.047,0.002,-0.143,-0.031,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:51:25,001CB1U0000001ABB6506052,A,635.395,600.000,8.000,4.500,0.000,2.000,63.120,-0.096,-0.162,0.017,0.053,0.018,0.018,0.023,-0.037,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:51:32,001CB1U0000001ABB6506046,B,618.089,600.000,8.000,4.500,0.000,2.000,46.720,-0.084,-0.075,-0.003,0.054,-0.023,0.019,-0.096,-0.024,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:51:37,001CB1U0000001ABB6506256,A,635.822,600.000,8.000,4.500,0.000,2.000,72.150,-0.199,-0.288,0.075,0.136,0.073,0.080,-0.031,-0.111,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:51:44,001CB1U0000001ABB6506226,B,617.662,600.000,8.000,4.500,0.000,2.000,47.200,-0.085,-0.119,0.089,0.041,0.071,0.033,-0.064,-0.058,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:51:48,001CB1U0000001ABB6506048,A,635.395,600.000,8.000,4.500,0.000,2.000,67.260,-0.095,-0.151,0.094,0.051,0.111,0.033,-0.033,-0.074,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:51:57,001CB1U0000001ABB6505274,B,618.303,600.000,8.000,4.500,0.000,2.000,46.720,-0.056,-0.159,-0.021,0.055,-0.012,0.020,-0.073,0.005,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:52:00,001CB1U0000001ABB6506044,A,635.395,600.000,8.000,4.500,0.000,2.000,69.540,-0.083,-0.204,0.074,0.027,0.099,0.023,-0.070,-0.089,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:52:10,001CB1U0000001ABB6506366,B,617.448,600.000,8.000,4.500,0.000,2.000,47.200,-0.102,-0.181,-0.027,-0.041,-0.018,-0.055,-0.084,-0.069,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:52:13,001CB1U0000001ABB6505488,A,635.822,600.000,8.000,4.500,0.000,2.000,63.570,0.019,-0.064,0.029,-0.019,0.035,-0.021,-0.018,-0.003,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:52:20,001CB1U0000001ABB6506368,B,617.448,600.000,8.000,4.500,0.000,2.000,46.560,-0.142,-0.217,-0.057,-0.083,-0.030,-0.058,-0.098,-0.030,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:52:43,001CB1U0000001ABB6505494,A,634.968,600.000,8.000,4.500,0.000,2.000,70.080,-0.077,-0.161,0.091,0.073,0.106,0.042,-0.093,-0.091,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:52:49,001CB1U0000001ABB6506372,B,615.312,600.000,8.000,4.500,0.000,2.000,46.560,-0.075,-0.093,0.039,0.026,0.025,0.012,-0.058,-0.031,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:52:53,001CB1U0000001ABB6506370,A,635.395,600.000,8.000,4.500,0.000,2.000,64.620,-0.114,-0.145,-0.034,0.050,-0.020,0.020,-0.011,-0.048,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:53:00,001CB1U0000001ABB6506376,B,615.739,600.000,8.000,4.500,0.000,2.000,47.680,-0.127,-0.101,0.041,-0.015,0.040,-0.006,-0.080,-0.099,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:53:07,001CB1U0000001ABB6506374,A,635.395,600.000,8.000,4.500,0.000,2.000,62.310,-0.094,-0.123,0.034,0.045,0.033,0.027,0.023,-0.059,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:53:13,001CB1U0000001ABB6506384,B,617.448,600.000,8.000,4.500,0.000,2.000,46.080,-0.105,-0.164,0.000,0.044,-0.031,0.041,-0.085,-0.023,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:53:20,001CB1U0000001ABB6506378,A,635.181,600.000,8.000,4.500,0.000,2.000,66.030,-0.116,-0.162,0.017,0.068,0.016,0.052,-0.030,-0.079,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:53:26,001CB1U0000001ABB6506388,B,617.448,600.000,8.000,4.500,0.000,2.000,45.600,-0.087,-0.104,0.052,0.109,0.001,0.087,-0.090,-0.014,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:53:55,001CB1U0000001ABB6506382,A,635.181,600.000,8.000,4.500,0.000,2.000,69.150,-0.057,-0.159,0.071,-0.015,0.085,-0.025,0.015,-0.058,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:54:02,001CB1U0000001ABB6506390,B,616.808,600.000,8.000,4.500,0.000,2.000,47.200,-0.136,-0.192,0.011,0.023,0.016,0.039,-0.079,-0.086,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:54:06,001CB1U0000001ABB6506386,A,634.754,600.000,8.000,4.500,0.000,2.000,69.780,-0.068,-0.163,0.070,0.072,0.093,0.042,0.080,-0.034,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:54:12,001CB1U0000001ABB6506394,B,616.167,600.000,8.000,4.500,0.000,2.000,45.760,-0.110,-0.127,-0.009,-0.026,0.000,-0.021,-0.014,0.007,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:54:30,001CB1U0000001ABB6506392,A,635.822,600.000,8.000,4.500,0.000,2.000,69.180,-0.079,-0.136,0.121,0.046,0.136,0.035,0.034,-0.066,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:54:36,001CB1U0000001ABB6506398,B,617.662,600.000,8.000,4.500,0.000,2.000,47.200,-0.113,-0.051,0.076,0.151,0.080,0.098,-0.067,0.008,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:54:40,001CB1U0000001ABB6506396,A,634.754,600.000,8.000,4.500,0.000,2.000,71.640,-0.050,-0.139,0.073,0.039,0.091,0.035,-0.060,-0.099,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:54:47,001CB1U0000001ABB6505482,B,617.021,600.000,8.000,4.500,0.000,2.000,46.400,-0.063,-0.076,0.014,-0.017,0.025,-0.025,0.014,0.069,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:54:52,001CB1U0000001ABB6506400,A,621.721,600.000,8.000,4.500,0.000,2.000,69.900,-0.043,-0.191,0.073,0.000,0.092,-0.017,-0.016,-0.046,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:54:59,001CB1U0000001ABB6506404,B,616.808,600.000,8.000,4.500,0.000,2.000,47.360,-0.061,-0.116,0.041,0.000,0.035,0.013,-0.070,-0.059,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:55:04,001CB1U0000001ABB6505486,A,632.831,600.000,8.000,4.500,0.000,2.000,67.740,-0.071,-0.190,0.018,-0.053,0.015,-0.050,-0.001,0.015,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:55:10,001CB1U0000001ABB6506412,B,617.021,600.000,8.000,4.500,0.000,2.000,47.360,-0.141,-0.180,0.113,0.069,0.084,0.063,-0.051,-0.001,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:55:15,001CB1U0000001ABB6506408,A,633.900,600.000,8.000,4.500,0.000,2.000,69.060,-0.116,-0.153,0.044,0.103,0.035,0.076,-0.046,-0.082,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:55:22,001CB1U0000001ABB6505478,B,0.000,600.000,8.000,4.500,0.000,2.000,47.680,-0.116,-0.094,0.006,0.054,0.008,999.999,-0.075,0.026,-1,¹¦ÂÊÒì³££¬ÂÖÀªÖµÊÇ·ñNG
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:55:26,001CB1U0000001ABB6506410,A,634.113,600.000,8.000,4.500,0.000,2.000,66.900,-0.119,-0.213,0.024,0.096,0.041,0.077,-0.035,-0.080,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:55:37,001CB1U0000001ABB6506418,B,617.235,600.000,8.000,4.500,0.000,2.000,45.280,-0.095,-0.104,0.039,0.069,0.004,0.046,-0.043,0.030,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:55:40,001CB1U0000001ABB6506414,A,634.968,600.000,8.000,4.500,0.000,2.000,69.750,-0.085,-0.134,0.061,0.123,0.070,0.092,-0.019,-0.084,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:55:49,001CB1U0000001ABB6505472,B,616.808,600.000,8.000,4.500,0.000,2.000,46.720,-0.002,-0.083,-0.009,0.058,0.006,0.028,-0.083,-0.016,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:55:53,001CB1U0000001ABB6506416,A,634.968,600.000,8.000,4.500,0.000,2.000,69.660,-0.176,-0.154,0.070,0.165,0.082,0.130,-0.041,-0.057,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:56:02,001CB1U0000001ABB6506424,B,617.235,600.000,8.000,4.500,0.000,2.000,47.520,-0.089,-0.096,-0.047,0.050,-0.052,0.009,-0.121,-0.029,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:56:05,001CB1U0000001ABB6506420,A,634.968,600.000,8.000,4.500,0.000,2.000,67.440,-0.040,-0.088,0.000,0.074,0.018,0.033,-0.022,-0.058,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:56:14,001CB1U0000001ABB6506426,B,615.526,600.000,8.000,4.500,0.000,2.000,47.520,-0.127,-0.174,0.039,-0.011,0.047,0.015,-0.094,-0.080,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:56:19,001CB1U0000001ABB6506422,A,633.686,600.000,8.000,4.500,0.000,2.000,65.700,-0.088,-0.184,0.046,0.115,0.059,0.097,-0.003,-0.106,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:56:28,001CB1U0000001ABB6505468,B,616.380,600.000,8.000,4.500,0.000,2.000,46.880,0.026,-0.033,0.003,-0.017,0.000,-0.063,0.015,0.063,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:56:32,001CB1U0000001ABB6505476,A,634.541,600.000,8.000,4.500,0.000,2.000,60.420,0.045,-0.061,0.027,-0.035,0.024,-0.034,0.107,0.076,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:56:41,001CB1U0000001ABB6506432,B,617.448,600.000,8.000,4.500,0.000,2.000,45.920,-0.115,-0.212,-0.003,-0.042,-0.018,-0.071,-0.103,0.000,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:56:45,001CB1U0000001ABB6506428,A,634.113,600.000,8.000,4.500,0.000,2.000,67.530,-0.019,-0.110,0.029,-0.006,0.033,-0.035,0.052,0.021,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:56:55,001CB1U0000001ABB6506434,B,617.235,600.000,8.000,4.500,0.000,2.000,45.920,-0.242,-0.299,-0.068,-0.084,-0.031,-0.068,-0.031,-0.026,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:56:58,001CB1U0000001ABB6506430,A,633.259,600.000,8.000,4.500,0.000,2.000,65.670,-0.050,-0.135,0.020,0.009,0.049,-0.021,0.046,0.009,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:57:07,001CB1U0000001ABB6506438,B,616.380,600.000,8.000,4.500,0.000,2.000,43.200,-0.109,-0.076,-0.040,0.015,-0.023,-0.023,-0.046,0.032,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:57:12,001CB1U0000001ABB6505294,A,634.968,600.000,8.000,4.500,0.000,2.000,66.540,-0.116,-0.255,0.075,0.050,0.084,0.026,-0.076,-0.092,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:57:21,001CB1U0000001ABB6506440,B,616.380,600.000,8.000,4.500,0.000,2.000,47.360,-0.044,-0.079,-0.024,0.007,-0.050,-0.032,0.022,0.029,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:57:24,001CB1U0000001ABB6506436,A,635.181,600.000,8.000,4.500,0.000,2.000,65.700,0.013,-0.048,-0.041,0.027,-0.011,0.002,0.002,-0.045,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:57:34,001CB1U0000001ABB6506444,B,615.526,600.000,8.000,4.500,0.000,2.000,48.000,-0.101,-0.178,-0.059,-0.074,-0.012,-0.099,-0.034,0.004,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:57:38,001CB1U0000001ABB6506286,A,634.754,600.000,8.000,4.500,0.000,2.000,67.020,-0.111,-0.206,0.050,0.084,0.068,0.067,-0.036,-0.110,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:57:47,001CB1U0000001ABB6506448,B,617.448,600.000,8.000,4.500,0.000,2.000,46.880,-0.061,-0.087,-0.039,-0.071,0.005,-0.040,0.064,0.125,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:57:51,001CB1U0000001ABB6506442,A,634.113,600.000,8.000,4.500,0.000,2.000,69.660,0.016,-0.119,-0.002,-0.048,0.027,-0.034,0.072,0.046,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,11:58:00,001CB1U0000001ABB6506452,B,615.312,600.000,8.000,4.500,0.000,2.000,47.680,-0.101,-0.081,-0.004,-0.019,-0.007,-0.032,0.048,0.070,0,OK
