¹¤ÐòÃû,×Ê²ú±àÂë,Éè±¸ID,²Ù×÷Õß,°à´Î,µçÐ¾ÐÍºÅ´úÂë,Éú²úÅú´Î,Ê±¼ä,µçÐ¾ÌõÂë,µçÐ¾Î»ÖÃ,Ô¤º¸¹¦ÂÊ,Ô¤º¸ËÙ¶È,º¸ÏßÊýÁ¿,º¸Ïß³¤¶È,Àë½¹Á¿,º¸ºó½á¹û,Ñ¹Á¦Öµ,Ô¤º¸Ì¨½×Öµ1,Ô¤º¸Ì¨½×Öµ2,Ô¤º¸Ì¨½×Öµ3,Ô¤º¸Ì¨½×Öµ4,Ô¤º¸Ì¨½×Öµ5,Ô¤º¸Ì¨½×Öµ6,Ô¤º¸Ì¨½×Öµ7,Ô¤º¸Ì¨½×Öµ8,·´À¡´úÂë,·´À¡ÐÅÏ¢
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:42:12,001CB1U0000001AB96505622,B,617.448,600.000,8.000,4.500,0.000,2.000,46.880,-0.086,-0.150,0.041,0.141,0.035,0.102,-0.081,0.006,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:42:16,001CB1U0000001AB96505544,A,634.754,600.000,8.000,4.500,0.000,2.000,70.980,-0.044,-0.181,0.094,0.059,0.123,0.031,-0.012,-0.065,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:42:25,001CB1U0000001ABC6507178,B,609.543,600.000,8.000,4.500,0.000,2.000,47.360,-0.054,-0.136,-0.051,0.010,-0.051,0.016,-0.017,0.043,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:42:29,001CB1U0000001AB96505632,A,635.609,600.000,8.000,4.500,0.000,2.000,71.010,-0.027,-0.140,0.079,0.013,0.112,-0.006,-0.027,-0.051,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:42:38,001CB1U0000001ABC6507182,B,617.876,600.000,8.000,4.500,0.000,2.000,45.760,-0.165,-0.123,-0.039,0.016,-0.071,0.000,-0.025,0.012,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:42:42,001CB1U0000001ABC6507172,A,634.327,600.000,8.000,4.500,0.000,2.000,69.270,-0.065,-0.160,0.050,0.067,0.068,0.042,-0.117,-0.157,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:42:49,001CB1U0000001ABC6507186,B,616.808,600.000,8.000,4.500,0.000,2.000,46.880,-0.149,-0.122,0.045,-0.024,0.016,-0.033,-0.057,-0.090,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:42:52,001CB1U0000001ABC6507176,A,634.113,600.000,8.000,4.500,0.000,2.000,61.620,-0.051,-0.120,0.023,0.045,0.044,0.011,-0.054,-0.056,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:43:01,001CB1U0000001ABC6507190,B,617.876,600.000,8.000,4.500,0.000,2.000,46.720,-0.097,-0.098,0.002,0.012,0.006,-0.015,-0.087,-0.075,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:43:05,001CB1U0000001ABC6507180,A,634.968,600.000,8.000,4.500,0.000,2.000,73.080,-0.092,-0.211,0.031,0.034,0.040,-0.007,-0.062,-0.092,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:43:36,001CB1U0000001ABC6507194,B,615.312,600.000,8.000,4.500,0.000,2.000,46.560,-0.107,-0.083,0.000,0.035,0.020,0.010,-0.033,-0.012,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:43:39,001CB1U0000001ABC6507184,A,634.754,600.000,8.000,4.500,0.000,2.000,68.340,-0.053,-0.112,0.053,0.075,0.019,0.044,-0.029,-0.039,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:43:48,001CB1U0000001ABC6507204,B,618.517,600.000,8.000,4.500,0.000,2.000,48.000,-0.149,-0.172,0.030,0.090,0.011,0.055,-0.107,-0.050,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:43:52,001CB1U0000001ABC6507188,A,635.822,600.000,8.000,4.500,0.000,2.000,69.990,-0.054,-0.095,0.013,0.039,0.016,0.018,-0.024,-0.025,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:44:01,001CB1U0000001ABC6507208,B,617.021,600.000,8.000,4.500,0.000,2.000,47.040,-0.196,-0.112,-0.089,0.014,-0.090,0.014,-0.117,-0.017,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:44:05,001CB1U0000001ABC6507192,A,635.395,600.000,8.000,4.500,0.000,2.000,66.450,-0.098,-0.124,0.034,0.042,0.020,0.010,-0.047,-0.059,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:44:12,001CB1U0000001ABC6507212,B,614.030,600.000,8.000,4.500,0.000,2.000,46.880,-0.098,-0.186,-0.005,0.010,-0.053,-0.005,-0.061,0.023,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:44:15,001CB1U0000001ABC6507196,A,623.644,600.000,8.000,4.500,0.000,2.000,70.170,-0.083,-0.144,0.047,0.051,0.043,0.012,-0.076,-0.091,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:44:42,001CB1U0000001ABC6507216,B,618.303,600.000,8.000,4.500,0.000,2.000,45.920,-0.072,-0.114,-0.017,-0.023,-0.016,-0.073,-0.055,0.015,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:44:46,001CB1U0000001ABC6507202,A,635.822,600.000,8.000,4.500,0.000,2.000,64.440,-0.069,-0.127,0.020,0.041,0.014,0.018,0.001,-0.006,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:44:56,001CB1U0000001ABC6507220,B,617.662,600.000,8.000,4.500,0.000,2.000,46.880,-0.145,-0.182,-0.104,-0.040,-0.085,-0.034,-0.040,0.029,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:45:00,001CB1U0000001ABC6507206,A,633.900,600.000,8.000,4.500,0.000,2.000,71.940,-0.101,-0.196,-0.004,-0.001,0.016,-0.029,-0.091,-0.080,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:45:09,001CB1U0000001ABC6507224,B,618.303,600.000,8.000,4.500,0.000,2.000,47.200,-0.197,-0.115,-0.065,0.024,-0.076,-0.008,-0.083,0.013,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:45:12,001CB1U0000001ABC6507210,A,635.395,600.000,8.000,4.500,0.000,2.000,65.730,-0.062,-0.122,0.007,-0.008,-0.010,-0.026,-0.048,0.001,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:45:34,001CB1U0000001ABC6507214,A,635.395,600.000,8.000,4.500,0.000,2.000,65.310,-0.051,-0.142,-0.023,-0.011,-0.029,-0.046,-0.038,-0.029,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:45:40,001CB1U0000001ABC6507218,A,634.968,600.000,8.000,4.500,0.000,2.000,68.370,-0.092,-0.200,-0.045,-0.019,-0.033,-0.071,-0.100,-0.070,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:45:57,001CB1U0000001ABC6507222,A,635.181,600.000,8.000,4.500,0.000,2.000,70.050,-0.063,-0.157,-0.006,-0.013,-0.006,-0.030,-0.016,-0.004,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:46:32,001CB1U0000001ABC6507228,B,617.448,600.000,8.000,4.500,0.000,2.000,47.040,-0.099,-0.099,-0.015,-0.007,-0.022,-0.037,0.008,0.006,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:46:35,001CB1U0000001ABC6507226,A,635.395,600.000,8.000,4.500,0.000,2.000,71.700,-0.050,-0.140,0.009,0.010,0.003,-0.002,-0.063,-0.090,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:46:53,001CB1U0000001ABC6507232,B,617.448,600.000,8.000,4.500,0.000,2.000,47.360,-0.088,-0.101,0.056,0.021,0.072,-0.017,-0.051,-0.050,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:46:56,001CB1U0000001ABC6507230,A,622.149,600.000,8.000,4.500,0.000,2.000,63.960,-0.113,-0.182,0.000,0.013,-0.029,-0.011,-0.071,-0.139,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:47:05,001CB1U0000001ABC6507240,B,617.021,600.000,8.000,4.500,0.000,2.000,47.360,-0.170,-0.121,0.003,0.094,-0.036,0.052,-0.120,-0.060,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:47:10,001CB1U0000001ABC6507234,A,0.000,600.000,8.000,4.500,0.000,2.000,63.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,ÂÖÀªÖµÒì³£,»ò½øÁÏÒì³£
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:47:23,001CB1U0000001ABC6507244,B,616.594,600.000,8.000,4.500,0.000,2.000,45.760,-0.136,-0.064,0.015,0.077,0.003,0.050,-0.022,-0.007,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:47:30,001CB1U0000001ABC6507238,A,633.900,600.000,8.000,4.500,0.000,2.000,65.760,-0.078,-0.152,0.026,0.028,0.022,-0.004,-0.060,-0.048,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:48:07,001CB1U0000001ABC6507248,B,615.953,600.000,8.000,4.500,0.000,2.000,47.520,-0.103,-0.096,-0.036,0.019,-0.062,-0.016,-0.096,0.022,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:48:11,001CB1U0000001ABC6507242,A,631.977,600.000,8.000,4.500,0.000,2.000,72.420,-0.092,-0.188,0.028,0.047,0.019,0.027,-0.020,-0.064,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:48:20,001CB1U0000001AB86503606,B,579.205,600.000,8.000,4.500,0.000,2.000,47.040,-0.159,-0.155,-0.035,-0.037,-0.066,-0.053,-0.065,-0.062,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:48:23,001CB1U0000001ABC6507246,A,634.754,600.000,8.000,4.500,0.000,2.000,72.720,-0.074,-0.194,0.041,0.092,0.044,0.085,-0.062,-0.086,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:48:33,001CB1U0000001AB96505626,B,605.270,600.000,8.000,4.500,0.000,2.000,47.200,-0.053,-0.046,-0.011,0.060,0.014,0.007,-0.113,-0.025,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:48:37,001CB1U0000001AB96505540,A,633.472,600.000,8.000,4.500,0.000,2.000,60.690,-0.085,-0.212,0.062,-0.031,0.065,-0.028,-0.012,-0.066,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:48:44,001CB1U0000001AB86508163,B,0.000,600.000,8.000,4.500,0.000,2.000,47.680,-0.112,-0.533,0.037,0.206,0.006,0.208,-0.100,-0.004,-1,¹¦ÂÊÒì³££¬ÂÖÀªÖµÊÇ·ñNG
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:48:47,001CB1U0000001AB96505628,A,634.541,600.000,8.000,4.500,0.000,2.000,72.360,-0.062,-0.215,0.087,0.025,0.101,-0.007,0.052,-0.049,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:48:58,001CB1U0000001ABC6509035,B,617.021,600.000,8.000,4.500,0.000,2.000,46.560,-0.039,-0.080,0.048,0.088,0.016,0.052,-0.119,-0.034,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:49:02,001CB1U0000001AB86504846,A,635.181,600.000,8.000,4.500,0.000,2.000,71.130,-0.251,-0.253,0.052,0.097,0.075,0.054,-0.107,-0.114,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:49:11,001CB1U0000001AB96505814,B,615.739,600.000,8.000,4.500,0.000,2.000,46.080,-0.110,-0.091,0.010,0.121,-0.026,0.083,-0.065,-0.004,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:49:14,001CB1U0000001ABC6509031,A,618.303,600.000,8.000,4.500,0.000,2.000,62.910,-0.035,-0.148,0.027,0.026,0.018,-0.012,0.012,0.005,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:50:02,001CB1U0000001ABC6508547,B,616.594,600.000,8.000,4.500,0.000,2.000,46.560,-0.181,-0.099,-0.029,0.090,0.002,0.066,-0.047,-0.030,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:50:05,001CB1U0000001AB86505278,A,634.541,600.000,8.000,4.500,0.000,2.000,71.070,-0.015,-0.157,0.031,-0.011,0.043,-0.041,-0.001,-0.006,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:50:14,001CB1U0000001ABC6507258,B,617.235,600.000,8.000,4.500,0.000,2.000,46.720,-0.110,-0.077,-0.035,0.011,-0.051,0.011,-0.107,-0.025,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:50:18,001CB1U0000001AB86509353,A,633.472,600.000,8.000,4.500,0.000,2.000,66.330,-0.006,-0.116,0.033,-0.013,0.019,-0.029,-0.046,-0.056,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:50:27,001CB1U0000001ABC6507262,B,616.167,600.000,8.000,4.500,0.000,2.000,46.400,-0.158,-0.047,-0.008,0.062,-0.015,0.050,-0.120,-0.076,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:50:31,001CB1U0000001ABC6507250,A,633.900,600.000,8.000,4.500,0.000,2.000,57.240,-0.066,-0.166,0.020,0.042,0.022,0.018,-0.003,-0.027,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:50:42,001CB1U0000001ABC6507266,B,609.971,600.000,8.000,4.500,0.000,2.000,46.720,-0.164,-0.092,0.068,0.129,0.040,0.083,-0.067,-0.037,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:50:46,001CB1U0000001ABC6507256,A,633.472,600.000,8.000,4.500,0.000,2.000,70.920,-0.083,-0.198,0.046,-0.026,0.056,-0.034,-0.059,-0.076,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:50:55,001CB1U0000001ABC6507270,B,616.167,600.000,8.000,4.500,0.000,2.000,46.880,-0.108,-0.100,-0.020,-0.011,-0.040,-0.037,-0.114,-0.044,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:50:58,001CB1U0000001ABC6507260,A,627.063,600.000,8.000,4.500,0.000,2.000,66.990,-0.110,-0.199,0.041,0.058,0.038,0.041,-0.068,-0.098,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:51:45,001CB1U0000001ABC6507278,B,615.739,600.000,8.000,4.500,0.000,2.000,46.720,-0.100,-0.090,-0.076,0.002,-0.090,-0.010,-0.053,0.042,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:51:48,001CB1U0000001ABC6507264,A,633.472,600.000,8.000,4.500,0.000,2.000,70.530,-0.104,-0.139,0.005,0.053,0.015,0.037,-0.023,-0.004,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:52:50,001CB1U0000001ABC6507282,B,617.662,600.000,8.000,4.500,0.000,2.000,46.880,-0.147,-0.130,-0.089,-0.024,-0.105,-0.027,-0.146,-0.032,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:52:54,001CB1U0000001ABC6507268,A,634.113,600.000,8.000,4.500,0.000,2.000,59.820,-0.057,-0.105,0.007,0.001,-0.017,-0.020,-0.097,-0.087,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:53:03,001CB1U0000001AB96505584,B,617.876,600.000,8.000,4.500,0.000,2.000,46.080,-0.193,-0.143,0.024,0.137,0.031,0.094,-0.036,0.002,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:53:06,001CB1U0000001ABC6507272,A,626.849,600.000,8.000,4.500,0.000,2.000,61.620,-0.070,-0.110,-0.004,0.020,-0.025,-0.022,-0.062,-0.076,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:53:16,001CB1U0000001AB96505538,B,618.303,600.000,8.000,4.500,0.000,2.000,46.720,-0.143,-0.155,0.004,0.019,0.006,0.024,-0.105,-0.064,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:54:40,001CB1U0000001ABC6507280,A,635.395,600.000,8.000,4.500,0.000,2.000,62.070,-0.050,-0.116,-0.011,0.016,-0.013,-0.003,0.015,0.009,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:54:49,001CB1U0000001ABC6508455,B,617.876,600.000,8.000,4.500,0.000,2.000,46.560,-0.093,-0.122,0.115,0.165,0.106,0.144,-0.162,-0.019,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:55:06,001CB1U0000001AB96505568,A,633.259,600.000,8.000,4.500,0.000,2.000,64.080,-0.071,-0.123,0.149,0.087,0.152,0.048,-0.055,-0.071,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:55:15,001CB1U0000001AB96505552,B,617.876,600.000,8.000,4.500,0.000,2.000,47.040,-0.125,-0.130,0.064,0.090,0.063,0.104,-0.043,0.027,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:55:19,001CB1U0000001AB96505532,A,634.754,600.000,8.000,4.500,0.000,2.000,66.960,-0.043,-0.137,0.035,0.052,0.064,0.020,0.000,-0.044,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:55:28,001CB1U0000001AB96505728,B,617.448,600.000,8.000,4.500,0.000,2.000,46.080,-0.124,-0.089,0.131,0.142,0.134,0.130,-0.092,-0.008,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:55:31,001CB1U0000001AB96505702,A,633.472,600.000,8.000,4.500,0.000,2.000,71.820,-0.060,-0.222,0.076,0.083,0.078,0.060,-0.028,-0.043,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:55:41,001CB1U0000001ABC6507286,B,617.448,600.000,8.000,4.500,0.000,2.000,47.360,-0.098,-0.092,-0.041,0.044,-0.050,0.045,-0.171,-0.071,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:55:45,001CB1U0000001AB96505554,A,633.472,600.000,8.000,4.500,0.000,2.000,66.450,-0.055,-0.165,0.090,0.024,0.074,-0.007,0.015,-0.076,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:55:54,001CB1U0000001ABC6507290,B,618.089,600.000,8.000,4.500,0.000,2.000,46.720,-0.142,-0.113,-0.085,-0.017,-0.121,-0.042,-0.092,0.033,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:55:58,001CB1U0000001ABC6508517,A,634.968,600.000,8.000,4.500,0.000,2.000,68.820,-0.047,-0.156,0.085,0.123,0.106,0.099,-0.110,-0.155,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:56:07,001CB1U0000001ABC6507298,B,618.089,600.000,8.000,4.500,0.000,2.000,46.560,-0.124,-0.161,-0.024,-0.029,-0.040,-0.050,-0.161,-0.018,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:56:11,001CB1U0000001ABC6507284,A,633.686,600.000,8.000,4.500,0.000,2.000,64.440,-0.069,-0.140,-0.014,0.018,0.011,-0.035,-0.017,0.010,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:56:23,001CB1U0000001ABC6507302,B,618.089,600.000,8.000,4.500,0.000,2.000,47.680,-0.132,-0.135,0.097,0.062,0.050,0.042,-0.092,-0.071,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:56:29,001CB1U0000001ABC6507300,A,635.395,600.000,8.000,4.500,0.000,2.000,70.950,-0.049,-0.114,0.032,0.019,0.010,0.008,-0.039,-0.070,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:56:39,001CB1U0000001ABC6507342,B,0.000,600.000,8.000,4.500,0.000,2.000,47.360,-1.066,-0.816,-0.458,-0.445,-0.397,-0.349,-0.112,-0.051,-1,¹¦ÂÊÒì³££¬ÂÖÀªÖµÊÇ·ñNG
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:56:43,001CB1U0000001ABC6507304,A,635.609,600.000,8.000,4.500,0.000,2.000,60.870,-0.069,-0.152,0.032,0.080,0.022,0.026,-0.027,-0.051,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:56:58,001CB1U0000001ABC6507348,B,617.876,600.000,8.000,4.500,0.000,2.000,47.200,-0.119,-0.219,0.004,0.080,-0.032,0.062,-0.144,-0.055,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:57:02,001CB1U0000001ABC6507308,A,635.395,600.000,8.000,4.500,0.000,2.000,60.240,-0.064,-0.145,0.061,0.052,0.072,0.025,-0.049,-0.075,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:57:08,001CB1U0000001ABC6507352,B,615.312,600.000,8.000,4.500,0.000,2.000,46.720,-0.102,-0.128,0.049,0.035,-0.018,0.024,-0.013,0.009,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:57:15,001CB1U0000001ABC6507346,A,635.609,600.000,8.000,4.500,0.000,2.000,67.050,-0.022,-0.078,0.036,0.062,0.038,0.013,-0.058,-0.069,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:57:22,001CB1U0000001ABC6507356,B,617.235,600.000,8.000,4.500,0.000,2.000,46.720,-0.180,-0.121,-0.005,0.057,-0.038,0.030,-0.046,-0.001,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:57:25,001CB1U0000001ABC6507350,A,634.754,600.000,8.000,4.500,0.000,2.000,63.150,-0.079,-0.151,0.071,0.068,0.074,0.070,-0.163,-0.207,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:57:32,001CB1U0000001ABC6507360,B,617.448,600.000,8.000,4.500,0.000,2.000,46.560,-0.121,-0.063,0.027,0.062,-0.024,0.035,-0.017,-0.006,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:57:39,001CB1U0000001ABC6507354,A,630.268,600.000,8.000,4.500,0.000,2.000,66.450,-0.074,-0.124,0.031,0.035,0.038,0.030,-0.041,-0.062,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:57:45,001CB1U0000001ABC6507362,B,618.089,600.000,8.000,4.500,0.000,2.000,47.040,-0.103,-0.112,-0.007,-0.026,-0.007,-0.015,-0.054,-0.020,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:57:49,001CB1U0000001ABC6507358,A,633.686,600.000,8.000,4.500,0.000,2.000,70.320,-0.065,-0.091,0.015,0.018,0.021,-0.003,-0.007,-0.036,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:57:56,001CB1U0000001ABC6507324,B,617.876,600.000,8.000,4.500,0.000,2.000,46.720,-0.144,-0.160,0.059,0.074,0.075,0.069,-0.100,-0.094,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:57:59,001CB1U0000001ABC6507326,A,633.259,600.000,8.000,4.500,0.000,2.000,70.290,-0.047,-0.169,0.051,0.007,0.059,-0.012,0.001,-0.003,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:58:21,001CB1U0000001ABC6507318,B,617.448,600.000,8.000,4.500,0.000,2.000,46.880,-0.148,-0.126,0.061,0.104,0.057,0.073,-0.064,-0.003,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:58:24,001CB1U0000001ABC6507364,A,634.327,600.000,8.000,4.500,0.000,2.000,70.080,-0.073,-0.175,0.116,0.058,0.128,0.046,-0.080,-0.154,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:58:33,001CB1U0000001ABC6507332,B,616.808,600.000,8.000,4.500,0.000,2.000,47.200,-0.123,-0.034,-0.010,0.004,-0.010,-0.024,-0.028,0.033,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:58:37,001CB1U0000001ABC6507320,A,632.618,600.000,8.000,4.500,0.000,2.000,69.930,-0.152,-0.269,0.077,0.120,0.076,0.082,-0.101,-0.144,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:58:46,001CB1U0000001ABC6507328,B,615.312,600.000,8.000,4.500,0.000,2.000,48.320,-0.112,-0.196,-0.004,0.006,-0.013,-0.035,-0.146,-0.071,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:58:50,001CB1U0000001ABC6507316,A,634.968,600.000,8.000,4.500,0.000,2.000,68.700,-0.062,-0.150,0.016,0.080,0.041,0.063,-0.012,-0.023,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,°×°à,11111,11111,14:58:57,001CB1U0000001ABC6507340,B,615.739,600.000,8.000,4.500,0.000,2.000,47.360,-0.222,-0.182,-0.107,0.010,-0.125,-0.008,-0.095,-0.045,0,OK
