时间,条码,扫码结果,位置
12:15:48,001CB1U0000001AB86509013,OK,2
12:15:55,001CB1U0000001AB86509011,OK,1
12:15:58,001CB1U0000001AB86509053,OK,2
12:16:06,001CB1U0000001AB86509001,OK,1
12:16:10,001CB1U0000001AB86508981,OK,2
12:16:17,001CB1U0000001AB86509281,OK,1
12:16:21,001CB1U0000001AB86509163,OK,2
12:19:34,001CB1U0000001AB86508785,OK,1
12:19:38,001CB1U0000001AB86509081,OK,2
12:19:45,001CB1U0000001AB86509063,OK,1
12:19:48,001CB1U0000001AB86509047,OK,2
12:19:57,001CB1U0000001AB86509271,OK,1
12:20:00,001CB1U0000001AB86509237,OK,2
12:20:08,001CB1U0000001AB86508999,OK,1
12:20:11,001CB1U0000001AB86508997,OK,2
12:20:19,001CB1U0000001AB86509079,OK,1
12:20:24,001CB1U0000001AB86509141,OK,2
12:20:31,001CB1U0000001AB86509007,OK,1
12:20:36,001CB1U0000001AB86509073,OK,2
12:22:55,001CB1U0000001AB86508969,OK,1
12:22:58,001CB1U0000001AB86508847,OK,2
12:23:06,001CB1U0000001AB86508983,OK,1
12:23:09,001CB1U0000001AB86509069,OK,2
12:23:17,001CB1U0000001AB86508967,OK,1
12:23:21,001CB1U0000001AB86509005,OK,2
12:23:28,001CB1U0000001AB86509071,OK,1
12:23:32,001CB1U0000001AB86509003,OK,2
12:23:40,001CB1U0000001AB86508991,OK,1
12:23:45,001CB1U0000001AB86508975,OK,2
12:23:52,001CB1U0000001AB86509137,OK,1
12:23:57,001CB1U0000001AB76511483,OK,2
12:27:52,001CB1U0000001AB86509085,OK,1
12:27:55,001CB1U0000001AB86508993,OK,2
12:28:03,001CB1U0000001AB86508977,OK,1
12:28:06,001CB1U0000001AB86507767,OK,2
12:32:18,001CB1U0000001AB86505788,OK,1
12:32:21,001CB1U0000001AB86505782,OK,2
12:32:28,001CB1U0000001AB86505776,OK,1
12:32:31,001CB1U0000001AB86505760,OK,2
12:32:40,001CB1U0000001AB66506672,OK,1
12:32:43,001CB1U0000001AB66506082,OK,2
12:32:51,001CB1U0000001AB86505856,OK,1
12:32:55,001CB1U0000001AB86505780,OK,2
12:33:02,001CB1U0000001AB66506584,OK,1
12:33:07,001CB1U0000001AB66506092,OK,2
12:33:15,001CB1U0000001AB86505794,OK,1
12:33:19,001CB1U0000001AB86505808,OK,2
12:34:30,001CB1U0000001AB86505920,OK,1
12:34:33,001CB1U0000001AB66506586,OK,2
12:34:41,001CB1U0000001AB66506066,OK,1
12:34:44,001CB1U0000001AB86505862,OK,2
12:34:52,001CB1U0000001AB86505784,OK,1
12:34:55,001CB1U0000001AB66506648,OK,2
12:35:03,001CB1U0000001AB86505858,OK,1
12:35:07,001CB1U0000001AB86505774,OK,2
12:35:15,001CB1U0000001AB86505800,OK,1
12:35:19,001CB1U0000001AB86505798,OK,2
12:35:27,001CB1U0000001AB66506050,OK,1
12:35:32,001CB1U0000001AB66506574,OK,2
12:37:01,001CB1U0000001AB86505802,OK,1
12:37:04,001CB1U0000001AB86505804,OK,2
12:37:12,001CB1U0000001AB86505620,OK,1
12:37:15,001CB1U0000001AB86505184,OK,2
12:37:23,001CB1U0000001AB66506552,OK,1
12:37:26,001CB1U0000001AB86505792,OK,2
12:37:34,001CB1U0000001AB86505564,OK,1
12:37:38,001CB1U0000001AB86505278,OK,2
12:37:46,001CB1U0000001AB86505182,OK,1
12:37:50,001CB1U0000001AB86505286,OK,2
12:37:58,001CB1U0000001AB86505630,OK,1
12:38:02,001CB1U0000001AB86505276,OK,2
12:39:24,001CB1U0000001AB86505546,OK,1
12:39:27,001CB1U0000001AB86505584,OK,2
12:39:34,001CB1U0000001AB86505224,OK,1
12:39:38,001CB1U0000001AB86505660,OK,2
12:39:45,001CB1U0000001AB86505790,OK,1
12:39:49,001CB1U0000001AB86505778,OK,2
12:39:56,001CB1U0000001AB86505288,OK,1
12:40:01,001CB1U0000001AB86505178,OK,2
12:40:08,001CB1U0000001AB86505562,OK,1
12:40:13,001CB1U0000001AB86505280,OK,2
12:40:21,001CB1U0000001AB86505198,OK,1
12:40:35,001CB1U0000001AB86505310,OK,2
12:42:01,001CB1U0000001AB86505298,OK,1
12:42:04,001CB1U0000001AB86505284,OK,2
12:42:12,001CB1U0000001AB66506130,OK,1
12:42:15,001CB1U0000001AB86505294,OK,2
12:42:23,001CB1U0000001AB86505180,OK,1
12:42:26,001CB1U0000001AB86505196,OK,2
12:42:34,001CB1U0000001AB86505282,OK,1
12:42:38,001CB1U0000001AB86505554,OK,2
12:42:45,001CB1U0000001AB86505744,OK,1
12:42:56,001CB1U0000001AB86507269,OK,2
12:43:03,001CB1U0000001AB66506098,OK,1
12:43:09,001CB1U0000001AB86507261,OK,2
12:45:06,001CB1U0000001AB86505398,OK,1
12:45:10,001CB1U0000001AB86505260,OK,2
12:45:17,001CB1U0000001AB86505292,OK,1
12:45:20,001CB1U0000001AB86505504,OK,2
12:45:28,001CB1U0000001AB86505454,OK,1
12:45:32,001CB1U0000001AB86505448,OK,2
12:45:39,001CB1U0000001AB86505488,OK,1
12:45:43,001CB1U0000001AB86505318,OK,2
12:45:51,001CB1U0000001AB86505442,OK,1
12:46:01,001CB1U0000001AB86504890,OK,2
12:46:09,001CB1U0000001AB86505446,OK,1
12:46:15,001CB1U0000001AB86505376,OK,2
12:47:34,001CB1U0000001AB86505484,OK,1
12:47:37,001CB1U0000001AB86505324,OK,2
12:47:45,001CB1U0000001AB86505414,OK,1
12:47:48,001CB1U0000001AB86505462,OK,2
12:47:56,001CB1U0000001AB66506128,OK,1
12:47:59,001CB1U0000001AB86504552,OK,2
12:48:07,001CB1U0000001AB86504982,OK,1
12:48:11,001CB1U0000001AB86504976,OK,2
12:48:19,001CB1U0000001AB86504698,OK,1
12:48:29,001CB1U0000001AB86504702,OK,2
12:48:37,001CB1U0000001AB86504762,OK,1
12:48:43,001CB1U0000001AB86504732,OK,2
12:51:14,001CB1U0000001AB86504506,OK,1
12:51:17,001CB1U0000001AB86504440,OK,2
12:51:25,001CB1U0000001AB86504508,OK,1
12:51:28,001CB1U0000001AB86504348,OK,2
12:51:36,001CB1U0000001AB86504584,OK,1
12:51:39,001CB1U0000001AB86504608,OK,2
12:51:47,001CB1U0000001AB86504618,OK,1
12:51:51,001CB1U0000001AB86504622,OK,2
12:51:59,001CB1U0000001AB86504480,OK,1
12:52:09,001CB1U0000001AB86504570,OK,2
12:52:17,001CB1U0000001AB86504662,OK,1
12:52:23,001CB1U0000001AB86504664,OK,2
12:52:31,001CB1U0000001AB66506408,OK,1
12:52:35,001CB1U0000001AB86504556,OK,2
12:52:42,001CB1U0000001AB86504234,OK,1
12:52:48,001CB1U0000001AB86504144,OK,2
12:54:16,001CB1U0000001AB86504812,OK,1
12:54:19,001CB1U0000001AB86504804,OK,2
12:54:27,001CB1U0000001AB86504814,OK,1
12:54:30,001CB1U0000001AB86504786,OK,2
12:54:38,001CB1U0000001AB86504306,OK,1
12:54:41,001CB1U0000001AB86504372,OK,2
12:54:49,001CB1U0000001AB86504700,OK,1
12:54:52,001CB1U0000001AB86504792,OK,2
12:55:00,001CB1U0000001AB86504742,OK,1
12:55:11,001CB1U0000001AB86504802,OK,2
12:55:18,001CB1U0000001AB86504798,OK,1
12:55:24,001CB1U0000001AB86504790,OK,2
12:55:32,001CB1U0000001AB86504800,OK,1
12:55:37,001CB1U0000001AB86504518,OK,2
12:55:44,001CB1U0000001AB86504794,OK,1
12:55:49,001CB1U0000001AB86504788,OK,2
13:01:26,001CB1U0000001AB76508082,OK,1
13:01:29,001CB1U0000001AB86504686,OK,2
13:01:37,001CB1U0000001AB76508084,OK,1
13:01:40,001CB1U0000001AB86503644,OK,2
13:01:48,001CB1U0000001AB86504834,OK,1
13:01:51,001CB1U0000001AB86504512,OK,2
13:01:59,001CB1U0000001AB86503786,OK,1
13:02:03,001CB1U0000001AB86503666,OK,2
13:02:11,001CB1U0000001AB86504806,OK,1
13:02:21,001CB1U0000001AB86504822,OK,2
13:02:28,001CB1U0000001AB86504302,OK,1
13:02:35,001CB1U0000001AB86504796,OK,2
13:02:42,001CB1U0000001AB86504808,OK,1
13:02:47,001CB1U0000001AB86504810,OK,2
13:02:54,001CB1U0000001AB86504744,OK,1
13:02:59,001CB1U0000001AB86503750,OK,2
13:07:04,001CB1U0000001ABC6508199,OK,1
13:07:08,001CB1U0000001ABC6508461,OK,2
13:07:15,001CB1U0000001ABC6508023,OK,1
13:07:18,001CB1U0000001ABC6508419,OK,2
13:07:27,001CB1U0000001ABC6508105,OK,1
13:07:30,001CB1U0000001ABC6508107,OK,2
13:07:38,001CB1U0000001ABC6508203,OK,1
13:07:41,001CB1U0000001ABC6508197,OK,2
13:07:49,001CB1U0000001ABC6508611,OK,1
13:07:59,001CB1U0000001ABC6508467,OK,2
13:08:07,001CB1U0000001ABC6508159,OK,1
13:08:13,001CB1U0000001ABC6508121,OK,2
13:08:20,001CB1U0000001ABC6508613,OK,1
13:08:25,001CB1U0000001ABC6508307,OK,2
13:08:33,001CB1U0000001ABC6508601,OK,1
13:08:38,001CB1U0000001ABC6508455,OK,2
13:10:36,001CB1U0000001AB76508952,OK,1
13:10:39,001CB1U0000001AB76508096,OK,2
13:10:47,001CB1U0000001ABC6508507,OK,1
13:10:51,001CB1U0000001AB76506444,OK,2
13:10:58,001CB1U0000001AB76508976,OK,1
13:11:02,001CB1U0000001AB76508990,OK,2
13:11:09,001CB1U0000001AB76508088,OK,1
13:11:13,001CB1U0000001AB76508714,OK,2
13:11:21,001CB1U0000001AB76508936,OK,1
13:11:31,001CB1U0000001AB76508974,OK,2
13:11:39,001CB1U0000001AB76508100,OK,1
13:11:45,001CB1U0000001AB76508876,OK,2
13:11:52,001CB1U0000001AB76508932,OK,1
13:11:57,001CB1U0000001AB76508904,OK,2
13:12:05,001CB1U0000001AB76508092,OK,1
13:12:11,001CB1U0000001AB76508098,OK,2
13:27:32,001CB1U0000001AB86503544,OK,1
13:27:35,001CB1U0000001AB76508982,OK,2
13:27:55,001CB1U0000001ABC6509205,OK,2
13:28:04,001CB1U0000001AB86503588,OK,1
13:28:07,001CB1U0000001AB86503572,OK,2
13:28:16,001CB1U0000001AB76508986,OK,1
13:28:20,001CB1U0000001AB76508950,OK,2
13:28:27,001CB1U0000001AB76508090,OK,1
13:28:31,001CB1U0000001AB76508954,OK,2
13:28:39,001CB1U0000001AB76508972,OK,1
13:28:42,001CB1U0000001AB76508970,OK,2
13:28:50,001CB1U0000001AB76508114,OK,1
13:29:03,001CB1U0000001AB76508080,OK,2
13:29:11,001CB1U0000001AB76508980,OK,1
13:29:16,001CB1U0000001AB76508116,OK,2
13:29:24,001CB1U0000001AB86503538,OK,1
13:29:28,001CB1U0000001AB76508108,OK,2
13:31:00,001CB1U0000001AB86503586,OK,1
13:31:03,001CB1U0000001AB86503566,OK,2
13:31:11,001CB1U0000001AB86503656,OK,1
13:31:14,001CB1U0000001AB86503620,OK,2
13:31:22,001CB1U0000001AB86503580,OK,1
13:31:26,001CB1U0000001AB86503576,OK,2
13:31:33,001CB1U0000001AB86503548,OK,1
13:31:37,001CB1U0000001AB86503628,OK,2
13:31:45,001CB1U0000001AB86503652,OK,1
13:32:00,001CB1U0000001AB86503654,OK,2
13:32:07,001CB1U0000001AB86503582,OK,1
13:32:12,001CB1U0000001AB86503590,OK,2
13:32:26,001CB1U0000001ABC6508763,OK,2
13:32:40,001CB1U0000001AB86503614,OK,1
13:32:44,001CB1U0000001AB86503562,OK,2
13:32:51,001CB1U0000001AB86503578,OK,1
13:32:55,001CB1U0000001AB86503660,OK,2
13:34:14,001CB1U0000001AB96505806,OK,1
13:34:17,001CB1U0000001AB86503612,OK,2
13:34:25,001CB1U0000001ABC6508505,OK,1
13:34:28,001CB1U0000001ABC6508165,OK,2
13:34:56,001CB1U0000001AB96505832,OK,1
13:34:59,001CB1U0000001AB96505836,OK,2
13:35:07,001CB1U0000001AB96505664,OK,1
13:35:10,001CB1U0000001AB96505812,OK,2
13:35:18,001CB1U0000001AB96505834,OK,1
13:35:21,001CB1U0000001AB96505666,OK,2
13:35:29,001CB1U0000001AB96505796,OK,1
13:35:33,001CB1U0000001AB96505816,OK,2
13:35:41,001CB1U0000001AB96505802,OK,1
13:35:45,001CB1U0000001AB96505794,OK,2
13:35:53,001CB1U0000001AB96505792,OK,1
13:35:58,001CB1U0000001AB96505814,OK,2
13:37:35,001CB1U0000001AB86503616,OK,1
13:37:38,001CB1U0000001AB86503490,OK,2
13:37:46,001CB1U0000001AB86503618,OK,1
13:37:49,001CB1U0000001AB86503658,OK,2
13:37:57,001CB1U0000001AB96505678,OK,1
13:38:00,001CB1U0000001AB96505840,OK,2
13:38:08,001CB1U0000001AB96505824,OK,1
13:38:11,001CB1U0000001AB96505822,OK,2
13:38:19,001CB1U0000001AB96505830,OK,1
13:38:24,001CB1U0000001AB96505648,OK,2
13:38:31,001CB1U0000001AB96505680,OK,1
13:38:36,001CB1U0000001AB96505800,OK,2
13:38:44,001CB1U0000001AB96505674,OK,1
13:38:49,001CB1U0000001AB96505838,OK,2
13:38:56,001CB1U0000001AB96505798,OK,1
13:39:01,001CB1U0000001AB96505808,OK,2
13:40:16,001CB1U0000001ABC6509347,OK,2
13:40:53,001CB1U0000001ABC6509357,OK,2
13:41:07,001CB1U0000001AB96505818,OK,1
13:41:10,001CB1U0000001AB96505790,OK,2
13:41:18,001CB1U0000001AB96505758,OK,1
13:41:21,001CB1U0000001AB96505756,OK,2
13:41:29,001CB1U0000001AB96505820,OK,1
13:41:33,001CB1U0000001AB96505828,OK,2
13:41:40,001CB1U0000001AB96505658,OK,1
13:41:45,001CB1U0000001AB96505760,OK,2
13:42:04,001CB1U0000001ABC6509291,OK,2
13:43:35,001CB1U0000001AB86503608,OK,1
13:43:39,001CB1U0000001AB86503624,OK,2
13:44:47,001CB1U0000001ABC6509389,OK,2
13:58:30,001CB1U0000001AB96505826,OK,1
13:58:33,001CB1U0000001AB96505766,OK,2
13:58:41,001CB1U0000001AB96505782,OK,1
13:58:44,001CB1U0000001AB96505768,OK,2
14:01:51,001CB1U0000001AB96505764,OK,1
14:01:54,001CB1U0000001AB96505786,OK,2
14:02:02,001CB1U0000001AB96505746,OK,1
14:02:05,001CB1U0000001AB96505740,OK,2
14:03:38,001CB1U0000001AB96505776,OK,1
14:03:41,001CB1U0000001AB96505754,OK,2
14:03:54,001CB1U0000001ABC6509451,OK,2
14:04:08,001CB1U0000001AB96505772,OK,1
14:04:11,001CB1U0000001AB96505770,OK,2
14:04:19,001CB1U0000001AB96505668,OK,1
14:04:22,001CB1U0000001AB96505762,OK,2
14:06:25,001CB1U0000001ABC6509441,OK,2
14:08:34,001CB1U0000001AB96505592,OK,1
14:08:37,001CB1U0000001AB96505744,OK,2
14:08:45,001CB1U0000001AB96505654,OK,1
14:08:48,001CB1U0000001AB96505726,OK,2
14:08:56,001CB1U0000001AB96505752,OK,1
14:08:59,001CB1U0000001AB96505750,OK,2
14:09:07,001CB1U0000001AB96505656,OK,1
14:09:11,001CB1U0000001AB96505704,OK,2
14:09:45,001CB1U0000001ABC6509403,OK,2
14:14:14,001CB1U0000001AB96505696,OK,1
14:14:17,001CB1U0000001AB96505694,OK,2
14:14:25,001CB1U0000001AB96505742,OK,1
14:14:28,001CB1U0000001AB96505780,OK,2
14:14:36,001CB1U0000001AB96505788,OK,1
14:14:40,001CB1U0000001AB96505738,OK,2
14:14:47,001CB1U0000001AB96505700,OK,1
14:14:51,NG,NG,2
14:14:59,001CB1U0000001AB96505748,OK,1
14:15:04,001CB1U0000001AB96505670,OK,2
14:15:11,001CB1U0000001AB96505596,OK,1
14:15:16,001CB1U0000001AB96505698,OK,2
14:15:24,001CB1U0000001AB96505722,OK,1
14:15:29,001CB1U0000001AB96505706,OK,2
14:15:36,001CB1U0000001AB96505784,OK,1
14:15:40,001CB1U0000001AB96505778,OK,2
14:15:48,001CB1U0000001AB96505720,OK,1
14:15:53,001CB1U0000001AB96505724,OK,2
14:16:00,201030A10018892006032C PTA-318,NG,1
14:16:05,001CB1U0000001AB96505730,OK,2
14:17:09,001CB1U0000001ABC6509443,OK,2
14:18:30,001CB1U0000001AB86503604,OK,1
14:18:33,001CB1U0000001AB96505684,OK,2
14:18:41,001CB1U0000001AB76506454,OK,1
14:18:44,001CB1U0000001ABC6508205,OK,2
14:19:11,001CB1U0000001AB96505650,OK,1
14:19:15,001CB1U0000001AB96505712,OK,2
14:19:22,001CB1U0000001AB96505714,OK,1
14:19:25,001CB1U0000001AB96505690,OK,2
14:19:34,001CB1U0000001AB96505710,OK,1
14:19:37,001CB1U0000001AB96505708,OK,2
14:19:45,001CB1U0000001AB96505692,OK,1
14:19:49,001CB1U0000001AB96505652,OK,2
14:23:41,001CB1U0000001ABC6507076,OK,1
14:23:45,001CB1U0000001ABC6507078,OK,2
14:23:57,001CB1U0000001ABC6509473,OK,1
14:24:04,001CB1U0000001ABC6509435,OK,2
14:24:08,001CB1U0000001ABC6509455,OK,1
14:27:09,001CB1U0000001AB96505682,OK,1
14:27:12,001CB1U0000001AB96505686,OK,2
14:27:20,001CB1U0000001AB96505716,OK,1
14:27:23,001CB1U0000001AB96505718,OK,2
14:27:31,001CB1U0000001ABC6507092,OK,1
14:27:34,001CB1U0000001ABC6507094,OK,2
14:28:55,001CB1U0000001ABC6507096,OK,1
14:28:58,001CB1U0000001ABC6507098,OK,2
14:29:11,001CB1U0000001ABC6507102,OK,2
14:29:23,001CB1U0000001ABC6507104,OK,1
14:29:30,001CB1U0000001AB96505598,OK,2
14:29:33,001CB1U0000001AB96505644,OK,1
14:29:41,001CB1U0000001AB96505736,OK,2
14:29:45,001CB1U0000001AB96505774,OK,1
14:29:52,001CB1U0000001AB96505624,OK,2
14:29:56,001CB1U0000001AB96505642,OK,1
14:30:05,001CB1U0000001AB96505646,OK,2
14:30:09,001CB1U0000001AB96505640,OK,1
14:30:17,001CB1U0000001ABC6507110,OK,2
14:30:21,001CB1U0000001ABC6507108,OK,1
14:30:29,001CB1U0000001AB96505526,OK,2
14:30:33,001CB1U0000001AB96505590,OK,1
14:30:42,001CB1U0000001AB96505602,OK,2
14:30:46,001CB1U0000001AB96505610,OK,1
14:30:54,001CB1U0000001AB96505606,OK,2
14:30:58,001CB1U0000001AB96505604,OK,1
14:32:03,001CB1U0000001ABC6507114,OK,2
14:32:12,001CB1U0000001ABC6507116,OK,1
14:32:15,001CB1U0000001ABC6507118,OK,2
14:32:28,001CB1U0000001ABC6507120,OK,1
14:32:31,001CB1U0000001ABC6507122,OK,2
14:32:39,001CB1U0000001AB96505638,OK,1
14:32:43,001CB1U0000001AB96505634,OK,2
14:32:51,001CB1U0000001ABC6507124,OK,1
14:32:54,001CB1U0000001ABC6507126,OK,2
14:33:02,001CB1U0000001ABC6507128,OK,1
14:33:05,001CB1U0000001ABC6507130,OK,2
14:33:13,001CB1U0000001AB96505520,OK,1
14:33:18,001CB1U0000001AB96505594,OK,2
14:33:30,001CB1U0000001ABC6507132,OK,1
14:33:38,001CB1U0000001ABC6507138,OK,2
14:33:42,001CB1U0000001ABC6507136,OK,1
14:33:49,001CB1U0000001ABC6507142,OK,2
14:33:53,001CB1U0000001ABC6507140,OK,1
14:34:00,001CB1U0000001AB96505600,OK,2
14:34:04,001CB1U0000001AB96505636,OK,1
14:34:12,001CB1U0000001AB96505616,OK,2
14:34:16,001CB1U0000001AB96505612,OK,1
14:34:30,001CB1U0000001ABC6507144,OK,1
14:34:37,001CB1U0000001ABC6507150,OK,2
14:34:41,001CB1U0000001ABC6507148,OK,1
14:34:48,001CB1U0000001ABC6507154,OK,2
14:34:52,001CB1U0000001ABC6507152,OK,1
14:35:00,001CB1U0000001AB96505614,OK,2
14:35:04,001CB1U0000001AB96505608,OK,1
14:35:12,001CB1U0000001AB96505618,OK,2
14:35:16,001CB1U0000001AB96505620,OK,1
14:35:25,001CB1U0000001ABC6507158,OK,2
14:35:29,001CB1U0000001ABC6507156,OK,1
14:35:56,001CB1U0000001ABC6507162,OK,2
14:36:50,001CB1U0000001AB96505570,OK,1
14:36:54,001CB1U0000001AB96505586,OK,2
14:37:01,001CB1U0000001AB96505522,OK,1
14:37:05,001CB1U0000001AB96505548,OK,2
14:37:13,001CB1U0000001AB96505582,OK,1
14:37:16,001CB1U0000001AB96505580,OK,2
14:37:28,001CB1U0000001ABC6507164,OK,1
14:37:35,001CB1U0000001AB96505524,OK,2
14:37:39,001CB1U0000001AB96505572,OK,1
14:37:46,001CB1U0000001AB96505536,OK,2
14:37:50,001CB1U0000001AB96505550,OK,1
14:37:57,001CB1U0000001AB96505534,OK,2
14:38:01,001CB1U0000001AB96505546,OK,1
14:38:10,001CB1U0000001AB96505542,OK,2
14:38:13,001CB1U0000001AB96505544,OK,1
14:38:22,001CB1U0000001AB96505622,OK,2
14:38:26,001CB1U0000001AB96505632,OK,1
14:41:31,001CB1U0000001ABC6507172,OK,1
14:41:38,001CB1U0000001ABC6507178,OK,2
14:41:42,001CB1U0000001ABC6507176,OK,1
14:41:51,001CB1U0000001ABC6507182,OK,2
14:41:54,001CB1U0000001ABC6507180,OK,1
14:42:02,001CB1U0000001ABC6507186,OK,2
14:42:06,001CB1U0000001ABC6507184,OK,1
14:42:13,001CB1U0000001ABC6507190,OK,2
14:42:17,001CB1U0000001ABC6507188,OK,1
14:42:25,001CB1U0000001ABC6507194,OK,2
14:42:38,001CB1U0000001ABC6507192,OK,1
14:42:54,001CB1U0000001ABC6507196,OK,1
14:43:02,001CB1U0000001ABC6507204,OK,2
14:43:05,001CB1U0000001ABC6507202,OK,1
14:43:13,001CB1U0000001ABC6507208,OK,2
14:43:16,001CB1U0000001ABC6507206,OK,1
14:43:24,001CB1U0000001ABC6507212,OK,2
14:43:28,001CB1U0000001ABC6507210,OK,1
14:43:36,001CB1U0000001ABC6507216,OK,2
14:44:01,001CB1U0000001ABC6507214,OK,1
14:44:08,001CB1U0000001ABC6507220,OK,2
14:44:15,001CB1U0000001ABC6507218,OK,1
14:44:23,001CB1U0000001ABC6507224,OK,2
14:44:27,001CB1U0000001ABC6507222,OK,1
14:44:34,001CB1U0000001ABC6507228,OK,2
14:44:38,001CB1U0000001ABC6507226,OK,1
14:45:55,001CB1U0000001ABC6507230,OK,1
14:45:58,001CB1U0000001ABC6507232,OK,2
14:46:11,001CB1U0000001ABC6507234,OK,1
14:46:18,001CB1U0000001ABC6507240,OK,2
14:46:22,001CB1U0000001ABC6507238,OK,1
14:46:30,001CB1U0000001ABC6507244,OK,2
14:46:33,001CB1U0000001ABC6507242,OK,1
14:46:41,001CB1U0000001ABC6507248,OK,2
14:46:45,001CB1U0000001ABC6507246,OK,1
14:47:30,001CB1U0000001AB96505540,OK,1
14:47:34,001CB1U0000001AB86503606,OK,2
14:47:41,001CB1U0000001AB96505628,OK,1
14:47:44,001CB1U0000001AB96505626,OK,2
14:47:52,001CB1U0000001AB86504846,OK,1
14:47:56,001CB1U0000001AB86508163,OK,2
14:48:04,001CB1U0000001ABC6509031,OK,1
14:48:07,001CB1U0000001ABC6509035,OK,2
14:48:15,001CB1U0000001AB86505278,OK,1
14:48:20,001CB1U0000001AB96505814,OK,2
14:48:33,001CB1U0000001ABC6508547,OK,2
14:48:36,001CB1U0000001AB86509353,OK,1
14:49:20,001CB1U0000001ABC6507250,OK,1
14:49:28,001CB1U0000001ABC6507258,OK,2
14:49:31,001CB1U0000001ABC6507256,OK,1
14:49:39,001CB1U0000001ABC6507262,OK,2
14:49:43,001CB1U0000001ABC6507260,OK,1
14:49:50,001CB1U0000001ABC6507266,OK,2
14:49:54,001CB1U0000001ABC6507264,OK,1
14:50:06,001CB1U0000001ABC6507270,OK,2
14:50:10,001CB1U0000001ABC6507268,OK,1
14:50:18,001CB1U0000001ABC6507278,OK,2
14:50:27,001CB1U0000001ABC6507272,OK,1
14:51:08,001CB1U0000001ABC6507280,OK,1
14:51:11,001CB1U0000001ABC6507282,OK,2
14:52:13,001CB1U0000001AB96505568,OK,1
14:52:17,001CB1U0000001AB96505584,OK,2
14:52:24,001CB1U0000001AB96505532,OK,1
14:52:27,001CB1U0000001AB96505538,OK,2
14:52:35,001CB1U0000001AB96505702,OK,1
14:52:39,001CB1U0000001ABC6508455,OK,2
14:52:46,001CB1U0000001AB96505554,OK,1
14:52:50,001CB1U0000001AB96505552,OK,2
14:53:03,001CB1U0000001AB96505728,OK,2
14:53:16,001CB1U0000001ABC6508517,OK,1
14:53:23,001CB1U0000001ABC6507286,OK,2
14:53:30,001CB1U0000001ABC6507284,OK,1
14:53:38,001CB1U0000001ABC6507290,OK,2
14:54:37,001CB1U0000001ABC6507298,OK,2
14:55:02,001CB1U0000001ABC6507300,OK,1
14:55:06,001CB1U0000001ABC6507302,OK,2
14:55:42,001CB1U0000001ABC6507304,OK,1
14:55:49,001CB1U0000001ABC6507342,OK,2
14:55:53,001CB1U0000001ABC6507308,OK,1
14:56:01,001CB1U0000001ABC6507348,OK,2
14:56:04,001CB1U0000001ABC6507346,OK,1
14:56:12,001CB1U0000001ABC6507352,OK,2
14:56:16,001CB1U0000001ABC6507350,OK,1
14:56:24,001CB1U0000001ABC6507356,OK,2
14:56:28,001CB1U0000001ABC6507354,OK,1
14:56:36,001CB1U0000001ABC6507360,OK,2
14:56:39,001CB1U0000001ABC6507358,OK,1
14:56:48,001CB1U0000001ABC6507362,OK,2
14:56:51,001CB1U0000001ABC6507326,OK,1
14:57:00,001CB1U0000001ABC6507324,OK,2
14:57:04,001CB1U0000001ABC6507364,OK,1
14:57:12,001CB1U0000001ABC6507318,OK,2
14:57:24,001CB1U0000001ABC6507320,OK,1
14:57:39,001CB1U0000001ABC6507316,OK,1
14:57:46,001CB1U0000001ABC6507332,OK,2
14:57:50,001CB1U0000001ABC6507334,OK,1
14:57:58,001CB1U0000001ABC6507328,OK,2
14:58:01,001CB1U0000001ABC6507330,OK,1
14:58:09,001CB1U0000001ABC6507340,OK,2
14:58:13,001CB1U0000001ABC6507344,OK,1
14:58:21,001CB1U0000001ABC6507366,OK,2
14:58:25,001CB1U0000001ABC6507338,OK,1
14:58:33,001CB1U0000001AB96505556,OK,2
14:58:46,001CB1U0000001AB96505558,OK,1
14:58:53,001CB1U0000001ABC6507370,OK,2
14:59:01,001CB1U0000001ABC6507368,OK,1
14:59:08,001CB1U0000001ABC6507374,OK,2
14:59:13,001CB1U0000001ABC6507372,OK,1
14:59:20,001CB1U0000001AB96505564,OK,2
14:59:26,001CB1U0000001AB96505560,OK,1
14:59:33,001CB1U0000001AB96505576,OK,2
14:59:37,001CB1U0000001AB96505562,OK,1
14:59:44,001CB1U0000001AB96505588,OK,2
14:59:54,001CB1U0000001AB96505578,OK,1
15:00:01,001CB1U0000001AB96505510,OK,2
15:00:07,001CB1U0000001AB96505488,OK,1
15:00:14,001CB1U0000001AB96505566,OK,2
15:00:20,001CB1U0000001AB96505530,OK,1
15:01:03,001CB1U0000001ABC6507378,OK,2
15:01:48,001CB1U0000001ABC6507200,OK,1
15:01:52,001CB1U0000001ABC6507380,OK,2
15:03:16,001CB1U0000001AB96505484,OK,1
15:03:19,001CB1U0000001AB96505490,OK,2
15:03:27,001CB1U0000001AB96505438,OK,1
15:03:30,001CB1U0000001AB96505498,OK,2
15:03:38,001CB1U0000001AB96505466,OK,1
15:03:41,001CB1U0000001AB96505482,OK,2
15:03:49,001CB1U0000001AB96505374,OK,1
15:03:53,001CB1U0000001AB96505410,OK,2
15:04:01,001CB1U0000001AB96505432,OK,1
15:04:05,001CB1U0000001AB96505430,OK,2
15:04:18,001CB1U0000001AB96505494,OK,2
15:04:22,001CB1U0000001AB96505492,OK,1
15:04:30,001CB1U0000001AB96505486,OK,2
