时间,条码,扫码结果,位置
12:03:50,001CB1U0000001ABB6506562,OK,1
12:03:59,001CB1U0000001ABB6506568,OK,2
12:04:03,001CB1U0000001ABB6506566,OK,1
12:04:11,001CB1U0000001ABB6506570,OK,2
12:04:15,001CB1U0000001ABB6505406,OK,1
12:04:23,001CB1U0000001ABB6506761,OK,2
12:04:27,001CB1U0000001ABB6506949,OK,1
12:04:40,001CB1U0000001ABB6505272,OK,1
12:04:48,001CB1U0000001ABB6505979,OK,2
12:04:58,001CB1U0000001ABB6507017,OK,1
12:05:06,001CB1U0000001ABB6506574,OK,2
12:05:10,001CB1U0000001ABB6505282,OK,1
12:05:17,001CB1U0000001ABB6506576,OK,2
12:05:25,001CB1U0000001ABB6505292,OK,1
12:05:32,001CB1U0000001ABB6506580,OK,2
12:05:36,001CB1U0000001ABB6506578,OK,1
12:05:43,001CB1U0000001ABB6506584,OK,2
12:05:47,001CB1U0000001ABB6506582,OK,1
12:06:02,001CB1U0000001ABB6506586,OK,1
12:06:10,001CB1U0000001ABB6506592,OK,2
12:06:13,001CB1U0000001ABB6506590,OK,1
12:06:30,001CB1U0000001ABB6506594,OK,1
12:06:34,001CB1U0000001ABB6506596,OK,2
12:06:51,001CB1U0000001ABB6506598,OK,1
12:06:54,001CB1U0000001ABB6506600,OK,2
12:07:10,001CB1U0000001ABB6506602,OK,1
12:07:14,001CB1U0000001ABB6506604,OK,2
12:07:24,001CB1U0000001ABB6506606,OK,1
12:07:28,001CB1U0000001ABB6505270,OK,2
12:07:39,001CB1U0000001ABB6506608,OK,1
12:07:43,001CB1U0000001ABB6505280,OK,2
12:08:07,001CB1U0000001ABB6506612,OK,2
12:08:13,001CB1U0000001ABB6506610,OK,1
12:08:20,001CB1U0000001ABB6506616,OK,2
12:08:26,001CB1U0000001ABB6506614,OK,1
12:08:34,001CB1U0000001ABB6505290,OK,2
12:08:41,001CB1U0000001ABB6505278,OK,1
12:08:49,001CB1U0000001ABB6506620,OK,2
12:08:56,001CB1U0000001ABB6506618,OK,1
12:09:08,001CB1U0000001ABB6505276,OK,2
12:09:20,001CB1U0000001ABB6506626,OK,2
12:09:54,001CB1U0000001ABB6506630,OK,2
12:10:03,001CB1U0000001ABB6506632,OK,1
12:10:06,001CB1U0000001ABB6506634,OK,2
12:10:14,001CB1U0000001ABB6506636,OK,1
12:10:17,001CB1U0000001ABB6506638,OK,2
12:10:25,001CB1U0000001ABB6505286,OK,1
12:10:29,001CB1U0000001ABB6506640,OK,2
12:10:37,001CB1U0000001ABB6506642,OK,1
12:10:40,001CB1U0000001ABB6505262,OK,2
12:10:49,001CB1U0000001ABB6506644,OK,1
12:10:53,001CB1U0000001ABB6505288,OK,2
12:11:01,001CB1U0000001ABB6506646,OK,1
12:11:05,001CB1U0000001ABB6506648,OK,2
12:11:19,001CB1U0000001ABB6506650,OK,2
12:11:27,001CB1U0000001ABB6505268,OK,1
12:11:31,001CB1U0000001ABB6506652,OK,2
12:11:38,001CB1U0000001ABB6506654,OK,1
12:11:42,001CB1U0000001ABB6505460,OK,2
12:11:50,001CB1U0000001ABB6506656,OK,1
12:11:55,001CB1U0000001ABB6505450,OK,2
12:12:03,001CB1U0000001ABB6506658,OK,1
12:12:07,NG,NG,2
12:12:15,001CB1U0000001ABB6506660,OK,1
12:12:23,001CB1U0000001ABB6505422,OK,2
12:12:31,001CB1U0000001ABB6505430,OK,1
12:12:35,001CB1U0000001ABB6505456,OK,2
12:12:51,001CB1U0000001ABB6506664,OK,2
12:13:06,001CB1U0000001ABB6505464,OK,2
12:13:14,001CB1U0000001ABB6506666,OK,1
12:13:17,001CB1U0000001ABB6505466,OK,2
12:13:25,001CB1U0000001ABB6505418,OK,1
12:13:30,001CB1U0000001ABB6506668,OK,2
12:13:38,001CB1U0000001ABB6505410,OK,1
12:14:18,001CB1U0000001ABB6506672,OK,1
12:14:21,001CB1U0000001ABB6505416,OK,2
12:14:29,001CB1U0000001ABB6506674,OK,1
12:14:32,001CB1U0000001ABB6505436,OK,2
12:14:40,001CB1U0000001ABB6506676,OK,1
12:14:43,001CB1U0000001ABB6506678,OK,2
12:14:51,001CB1U0000001ABB6505424,OK,1
12:14:55,001CB1U0000001ABB6506680,OK,2
12:15:03,001CB1U0000001ABB6506682,OK,1
12:15:17,001CB1U0000001ABB6506684,OK,2
12:15:26,001CB1U0000001ABB6505420,OK,1
12:15:29,001CB1U0000001ABB6506686,OK,2
12:15:37,001CB1U0000001ABB6506688,OK,1
12:15:41,NG,NG,2
12:15:49,001CB1U0000001ABB6506692,OK,1
12:15:54,001CB1U0000001ABB6505426,OK,2
12:16:02,001CB1U0000001ABB6506694,OK,1
12:16:10,001CB1U0000001ABB6506696,OK,2
12:17:02,001CB1U0000001ABB6505402,OK,1
12:17:05,001CB1U0000001ABB6506698,OK,2
12:17:17,001CB1U0000001ABB6505448,OK,1
12:17:20,001CB1U0000001ABB6505452,OK,2
12:19:30,001CB1U0000001ABA6506387,OK,1
12:19:33,001CB1U0000001ABA6506829,OK,2
12:19:41,001CB1U0000001ABB6505094,OK,1
12:19:44,001CB1U0000001ABB6505106,OK,2
12:20:13,001CB1U0000001ABB6506700,OK,1
12:20:16,001CB1U0000001ABB6505434,OK,2
12:20:25,001CB1U0000001ABB6506702,OK,1
12:20:28,001CB1U0000001ABB6506704,OK,2
12:20:36,001CB1U0000001ABB6506706,OK,1
12:20:40,001CB1U0000001ABB6506708,OK,2
12:20:48,001CB1U0000001ABB6506710,OK,1
12:21:07,001CB1U0000001ABB6506712,OK,2
12:21:52,001CB1U0000001ABB6506714,OK,1
12:21:56,001CB1U0000001ABB6506716,OK,2
12:22:06,001CB1U0000001ABB6506718,OK,1
12:22:09,001CB1U0000001ABB6505462,OK,2
12:22:24,001CB1U0000001ABB6505432,OK,2
12:22:36,001CB1U0000001ABB6505446,OK,1
12:22:39,NG,NG,2
12:22:48,001CB1U0000001ABB6506734,OK,1
12:22:52,001CB1U0000001ABB6506738,OK,2
12:23:11,001CB1U0000001ABB6506740,OK,1
12:23:14,001CB1U0000001ABB6506756,OK,2
12:23:36,001CB1U0000001ABB6506720,OK,1
12:23:39,001CB1U0000001ABB6506792,OK,2
12:23:57,001CB1U0000001ABB6506794,OK,1
12:24:08,001CB1U0000001ABB6506800,OK,2
12:24:12,001CB1U0000001ABB6506798,OK,1
12:24:19,001CB1U0000001ABB6506804,OK,2
12:24:23,001CB1U0000001ABB6506802,OK,1
12:24:47,001CB1U0000001ABB6506808,OK,2
12:24:55,001CB1U0000001ABB6506810,OK,1
12:24:59,001CB1U0000001ABB6506812,OK,2
12:25:17,001CB1U0000001ABB6506814,OK,1
12:25:20,001CB1U0000001ABB6506816,OK,2
12:25:28,001CB1U0000001ABB6506818,OK,1
12:25:31,001CB1U0000001ABB6506820,OK,2
12:25:41,001CB1U0000001ABB6506790,OK,1
12:25:44,001CB1U0000001ABB6506822,OK,2
12:26:20,001CB1U0000001ABB6506788,OK,1
12:26:24,001CB1U0000001ABB6506828,OK,2
12:26:32,001CB1U0000001ABB6506786,OK,1
12:26:35,001CB1U0000001ABB6506834,OK,2
12:26:43,001CB1U0000001ABB6506836,OK,1
12:26:46,001CB1U0000001ABB6506838,OK,2
12:26:55,001CB1U0000001ABB6506782,OK,1
12:26:58,001CB1U0000001ABB6506840,OK,2
12:27:06,001CB1U0000001ABB6506824,OK,1
12:27:10,001CB1U0000001ABB6506826,OK,2
12:27:18,001CB1U0000001ABB6506754,OK,1
12:27:22,001CB1U0000001ABB6505414,OK,2
12:27:30,001CB1U0000001ABB6506780,OK,1
12:27:35,001CB1U0000001ABB6506752,OK,2
12:27:48,001CB1U0000001ABB6506778,OK,1
12:27:51,001CB1U0000001ABB6506776,OK,2
12:27:59,001CB1U0000001ABB6506750,OK,1
12:28:02,001CB1U0000001ABB6506748,OK,2
12:28:11,001CB1U0000001ABB6506730,OK,1
12:28:14,001CB1U0000001ABB6506736,OK,2
12:28:48,001CB1U0000001ABB6505458,OK,1
12:28:51,001CB1U0000001ABB6506766,OK,2
12:28:59,001CB1U0000001ABB6506746,OK,1
12:29:02,001CB1U0000001ABB6506842,OK,2
12:30:21,001CB1U0000001ABB6506744,OK,1
12:30:25,001CB1U0000001ABB6506732,OK,2
12:30:37,001CB1U0000001ABB6506742,OK,1
12:30:40,001CB1U0000001ABB6506728,OK,2
12:30:53,001CB1U0000001ABB6506760,OK,2
12:31:01,001CB1U0000001ABB6506844,OK,1
12:31:04,001CB1U0000001ABB6506764,OK,2
12:31:12,001CB1U0000001ABB6506758,OK,1
12:31:15,001CB1U0000001ABB6506762,OK,2
12:31:23,001CB1U0000001ABB6506724,OK,1
12:31:26,001CB1U0000001ABB6506722,OK,2
12:31:43,001CB1U0000001ABB6505258,OK,1
12:31:46,001CB1U0000001ABB6505256,OK,2
12:31:59,001CB1U0000001ABB6506768,OK,2
12:32:07,001CB1U0000001ABB6506770,OK,1
12:32:10,001CB1U0000001ABB6506856,OK,2
12:32:28,001CB1U0000001ABB6506866,OK,1
12:32:31,001CB1U0000001ABB6506868,OK,2
12:32:44,001CB1U0000001ABB6506870,OK,1
12:32:48,001CB1U0000001ABB6506872,OK,2
12:32:57,001CB1U0000001ABB6506874,OK,1
12:33:00,001CB1U0000001ABB6506876,OK,2
12:33:11,001CB1U0000001ABB6506878,OK,1
12:33:14,001CB1U0000001ABB6506830,OK,2
12:33:29,001CB1U0000001ABB6506784,OK,2
12:33:37,001CB1U0000001ABB6506882,OK,1
12:33:44,001CB1U0000001ABB6506832,OK,2
12:33:52,001CB1U0000001ABB6506774,OK,1
12:33:56,001CB1U0000001ABB6506884,OK,2
12:34:04,001CB1U0000001ABB6506772,OK,1
12:34:12,001CB1U0000001ABB6506854,OK,2
12:34:20,001CB1U0000001ABB6506890,OK,1
12:34:40,001CB1U0000001ABB6506894,OK,2
12:34:48,001CB1U0000001ABB6506850,OK,1
12:34:55,001CB1U0000001ABB6506896,OK,2
12:35:04,001CB1U0000001ABB6506898,OK,1
12:35:07,001CB1U0000001ABB6506848,OK,2
12:35:15,001CB1U0000001ABB6506900,OK,1
12:35:20,001CB1U0000001ABB6506846,OK,2
12:35:28,001CB1U0000001ABB6505324,OK,1
12:35:49,001CB1U0000001ABB6505312,OK,1
12:39:02,001CB1U0000001ABB6505336,OK,1
12:41:59,001CB1U0000001ABB6506928,OK,1
12:42:03,001CB1U0000001ABB6505320,OK,2
12:42:38,001CB1U0000001ABB6506924,OK,1
12:42:41,001CB1U0000001ABB6505342,OK,2
12:42:51,001CB1U0000001ABB6506920,OK,1
12:42:54,001CB1U0000001ABB6506922,OK,2
12:43:16,001CB1U0000001ABB6506914,OK,1
12:43:19,001CB1U0000001ABB6505326,OK,2
12:45:51,001CB1U0000001ABB6506930,OK,1
12:45:55,001CB1U0000001ABB6506932,OK,2
12:48:23,001CB1U0000001ABB6505328,OK,1
12:48:27,001CB1U0000001ABB6506934,OK,2
12:48:36,001CB1U0000001ABB6506936,OK,1
12:48:39,001CB1U0000001ABB6505308,OK,2
12:48:52,001CB1U0000001ABB6506938,OK,2
12:49:00,001CB1U0000001ABB6506940,OK,1
12:49:03,001CB1U0000001ABB6506852,OK,2
12:49:17,001CB1U0000001ABB6506942,OK,1
12:49:20,001CB1U0000001ABB6506944,OK,2
12:49:33,001CB1U0000001ABB6506926,OK,2
12:49:41,001CB1U0000001ABB6505340,OK,1
12:49:45,001CB1U0000001ABB6506946,OK,2
12:50:59,001CB1U0000001ABB6506948,OK,1
12:51:03,001CB1U0000001ABB6505296,OK,2
12:51:11,001CB1U0000001ABB6506950,OK,1
12:51:14,001CB1U0000001ABB6507028,OK,2
12:51:27,001CB1U0000001ABB6507036,OK,1
12:51:34,001CB1U0000001ABB6507016,OK,2
12:51:38,001CB1U0000001ABB6507020,OK,1
12:51:50,001CB1U0000001ABB6505330,OK,2
12:51:58,001CB1U0000001ABB6507042,OK,1
12:52:01,001CB1U0000001ABB6506185,OK,2
12:52:09,001CB1U0000001ABB6506958,OK,1
12:52:13,001CB1U0000001ABB6505352,OK,2
12:52:50,001CB1U0000001ABB6506984,OK,2
12:52:58,001CB1U0000001ABB6507046,OK,1
12:53:02,001CB1U0000001ABB6506974,OK,2
12:53:14,001CB1U0000001ABB6506972,OK,2
12:53:23,001CB1U0000001ABB6506970,OK,1
12:53:26,001CB1U0000001ABB6506982,OK,2
12:53:43,001CB1U0000001ABB6506032,OK,1
12:53:47,001CB1U0000001ABB6506980,OK,2
12:56:43,001CB1U0000001ABB6506952,OK,1
12:56:47,001CB1U0000001ABB6505346,OK,2
12:56:55,001CB1U0000001ABB6507054,OK,1
12:56:58,001CB1U0000001ABB6506960,OK,2
12:57:06,001CB1U0000001ABB6506954,OK,1
12:57:09,001CB1U0000001ABB6507000,OK,2
12:57:19,001CB1U0000001ABB6506978,OK,1
12:57:22,001CB1U0000001ABB6506956,OK,2
12:57:30,001CB1U0000001ABB6506986,OK,1
12:57:34,001CB1U0000001ABB6506968,OK,2
12:57:48,001CB1U0000001ABB6505332,OK,2
12:57:56,001CB1U0000001ABB6506964,OK,1
12:57:59,001CB1U0000001ABB6505344,OK,2
12:58:12,001CB1U0000001ABB6507056,OK,1
12:58:19,001CB1U0000001ABB6506751,OK,2
12:58:22,001CB1U0000001ABB6506727,OK,1
12:58:30,001CB1U0000001ABB6506743,OK,2
12:58:33,001CB1U0000001ABB6506837,OK,1
12:58:42,001CB1U0000001ABB6507082,OK,2
12:58:45,001CB1U0000001ABB6505334,OK,1
12:58:58,001CB1U0000001ABB6507084,OK,1
12:59:01,001CB1U0000001ABB6507086,OK,2
12:59:09,001CB1U0000001ABB6507088,OK,1
12:59:13,001CB1U0000001ABB6507090,OK,2
12:59:21,001CB1U0000001ABB6507050,OK,1
12:59:26,001CB1U0000001ABB6507092,OK,2
12:59:33,001CB1U0000001ABB6507094,OK,1
12:59:39,001CB1U0000001ABB6507078,OK,2
12:59:47,001CB1U0000001ABB6507098,OK,1
12:59:52,001CB1U0000001ABB6507100,OK,2
13:00:00,001CB1U0000001ABB6507102,OK,1
13:00:06,001CB1U0000001ABB6507104,OK,2
13:00:14,001CB1U0000001ABB6507106,OK,1
13:00:18,001CB1U0000001ABB6507108,OK,2
13:00:30,001CB1U0000001ABB6507018,OK,1
13:00:38,001CB1U0000001ABB6507114,OK,2
13:00:42,001CB1U0000001ABB6507112,OK,1
13:00:49,001CB1U0000001ABB6507118,OK,2
13:00:53,001CB1U0000001ABB6507116,OK,1
13:01:13,001CB1U0000001ABB6506733,OK,1
13:01:16,001CB1U0000001ABB6506731,OK,2
13:01:24,001CB1U0000001ABB6506807,OK,1
13:01:27,001CB1U0000001ABB6506815,OK,2
13:01:35,001CB1U0000001ABB6506789,OK,1
13:01:38,001CB1U0000001ABB6506747,OK,2
13:31:30,001CB1U0000001ABB6507378,OK,1
13:31:33,001CB1U0000001ABB6507154,OK,2
13:31:42,001CB1U0000001ABB6507380,OK,1
13:31:45,001CB1U0000001ABB6507194,OK,2
13:31:53,001CB1U0000001ABB6507152,OK,1
13:31:56,001CB1U0000001ABB6507382,OK,2
13:32:04,001CB1U0000001ABB6507072,OK,1
13:32:07,001CB1U0000001ABB6507066,OK,2
13:32:16,001CB1U0000001ABB6507222,OK,1
13:32:20,001CB1U0000001ABB6507384,OK,2
13:32:28,001CB1U0000001ABB6507386,OK,1
13:32:32,001CB1U0000001ABB6507388,OK,2
13:32:45,001CB1U0000001ABB6507390,OK,1
13:32:52,001CB1U0000001ABB6507392,OK,2
13:32:56,001CB1U0000001ABB6507068,OK,1
13:33:03,001CB1U0000001ABB6507396,OK,2
13:33:07,001CB1U0000001ABB6507394,OK,1
13:33:14,001CB1U0000001ABB6507400,OK,2
13:33:18,001CB1U0000001ABB6507398,OK,1
13:33:30,001CB1U0000001ABB6507186,OK,2
13:33:42,001CB1U0000001ABB6507412,OK,1
13:33:50,001CB1U0000001ABB6507418,OK,2
13:33:53,001CB1U0000001ABB6507416,OK,1
13:34:01,001CB1U0000001ABB6507270,OK,2
13:34:05,001CB1U0000001ABB6507288,OK,1
13:34:17,001CB1U0000001ABB6507282,OK,1
13:34:58,001CB1U0000001ABB6507420,OK,2
13:35:11,001CB1U0000001ABB6507184,OK,1
13:35:41,001CB1U0000001ABB6507428,OK,1
13:35:44,001CB1U0000001ABB6507430,OK,2
13:35:52,001CB1U0000001ABB6507432,OK,1
13:35:55,001CB1U0000001ABB6507434,OK,2
13:36:04,001CB1U0000001ABB6507436,OK,1
13:36:07,001CB1U0000001ABB6507438,OK,2
13:36:15,001CB1U0000001ABB6506864,OK,1
13:36:18,001CB1U0000001ABB6507300,OK,2
13:36:27,001CB1U0000001ABB6507440,OK,1
13:36:30,001CB1U0000001ABB6507274,OK,2
13:36:44,001CB1U0000001ABB6507318,OK,2
13:36:56,001CB1U0000001ABB6507278,OK,2
13:37:04,001CB1U0000001ABB6507126,OK,1
13:37:07,001CB1U0000001ABB6507014,OK,2
13:37:40,001CB1U0000001ABB6505963,OK,1
13:37:43,001CB1U0000001ABB6506086,OK,2
13:37:51,001CB1U0000001ABB6506745,OK,1
13:37:54,001CB1U0000001ABB6506741,OK,2
13:38:02,001CB1U0000001ABB6505478,OK,1
13:38:06,001CB1U0000001ABB6506500,OK,2
13:38:14,001CB1U0000001ABA6510571,OK,1
13:38:17,001CB1U0000001ABB6505396,OK,2
13:39:21,001CB1U0000001ABB6507446,OK,1
13:39:25,001CB1U0000001ABB6507276,OK,2
13:39:33,001CB1U0000001ABB6507448,OK,1
13:39:36,001CB1U0000001ABB6507296,OK,2
13:39:48,001CB1U0000001ABB6507310,OK,2
13:40:01,001CB1U0000001ABB6507290,OK,2
13:40:09,001CB1U0000001ABB6507454,OK,1
13:40:12,001CB1U0000001ABB6507284,OK,2
13:40:20,001CB1U0000001ABB6507286,OK,1
13:40:23,001CB1U0000001ABB6507292,OK,2
13:40:40,001CB1U0000001ABB6507456,OK,1
13:40:43,001CB1U0000001ABB6507458,OK,2
13:41:04,001CB1U0000001ABB6507480,OK,1
13:41:08,001CB1U0000001ABB6507482,OK,2
13:41:18,001CB1U0000001ABB6507470,OK,1
13:41:21,001CB1U0000001ABB6507484,OK,2
13:41:30,001CB1U0000001ABB6507468,OK,1
13:41:35,001CB1U0000001ABB6507486,OK,2
13:41:48,001CB1U0000001ABB6507408,OK,1
13:41:59,001CB1U0000001ABB6507488,OK,2
13:42:07,001CB1U0000001ABB6507466,OK,1
13:42:14,001CB1U0000001ABB6507490,OK,2
13:42:22,001CB1U0000001ABB6507464,OK,1
13:42:27,001CB1U0000001ABB6507492,OK,2
13:42:44,001CB1U0000001ABB6507462,OK,2
13:42:52,001CB1U0000001ABB6507478,OK,1
13:43:06,001CB1U0000001ABB6507496,OK,2
13:43:14,001CB1U0000001ABB6507476,OK,1
13:43:19,001CB1U0000001ABB6507404,OK,2
13:43:31,001CB1U0000001ABB6507498,OK,1
13:43:49,001CB1U0000001ABB6507502,OK,2
13:48:05,001CB1U0000001ABB6507472,OK,1
13:48:08,001CB1U0000001ABB6507504,OK,2
13:48:42,001CB1U0000001ABB6507508,OK,2
13:50:13,001CB1U0000001ABB6507516,OK,1
13:50:16,001CB1U0000001ABB6507518,OK,2
13:50:24,001CB1U0000001ABB6507520,OK,1
13:50:27,001CB1U0000001ABB6507522,OK,2
13:50:40,001CB1U0000001ABB6507524,OK,1
13:50:48,001CB1U0000001ABB6507512,OK,2
13:50:51,001CB1U0000001ABB6507514,OK,1
13:50:59,001CB1U0000001ABB6507528,OK,2
13:51:03,001CB1U0000001ABB6507510,OK,1
13:51:59,001CB1U0000001ABB6507530,OK,1
13:52:02,001CB1U0000001ABB6507532,OK,2
13:52:10,001CB1U0000001ABB6507534,OK,1
13:52:14,001CB1U0000001ABB6507536,OK,2
13:52:21,001CB1U0000001ABB6507538,OK,1
13:52:25,001CB1U0000001ABB6507540,OK,2
13:52:33,001CB1U0000001ABB6507542,OK,1
13:52:36,001CB1U0000001ABB6507544,OK,2
13:54:35,001CB1U0000001ABB6507548,OK,2
13:54:43,001CB1U0000001ABB6507550,OK,1
13:54:46,001CB1U0000001ABB6507552,OK,2
13:55:02,001CB1U0000001ABB6507556,OK,2
13:55:14,001CB1U0000001ABB6507560,OK,2
13:55:23,001CB1U0000001ABB6507562,OK,1
13:55:26,001CB1U0000001ABB6507564,OK,2
13:55:39,001CB1U0000001ABB6507566,OK,1
13:55:43,001CB1U0000001ABB6507568,OK,2
13:55:51,001CB1U0000001ABB6507570,OK,1
13:55:54,001CB1U0000001ABB6507572,OK,2
13:56:02,001CB1U0000001ABB6507574,OK,1
13:56:18,001CB1U0000001ABB6507576,OK,2
13:56:26,001CB1U0000001ABB6507578,OK,1
13:56:34,001CB1U0000001ABB6507580,OK,2
13:57:33,001CB1U0000001ABB6507586,OK,2
13:57:41,001CB1U0000001ABB6507588,OK,1
13:57:44,001CB1U0000001ABB6507590,OK,2
13:58:06,001CB1U0000001ABB6507594,OK,2
14:00:26,001CB1U0000001ABB6507596,OK,1
14:00:29,001CB1U0000001ABB6507598,OK,2
14:00:37,001CB1U0000001ABB6507600,OK,1
14:00:40,001CB1U0000001ABB6507602,OK,2
14:00:53,001CB1U0000001ABB6507606,OK,2
14:01:21,001CB1U0000001ABB6507614,OK,2
14:03:21,001CB1U0000001ABB6507616,OK,2
14:04:22,001CB1U0000001ABB6507668,OK,2
14:06:06,001CB1U0000001ABB6507672,OK,2
14:06:14,001CB1U0000001ABB6507674,OK,1
14:06:17,001CB1U0000001ABB6507676,OK,2
14:06:30,001CB1U0000001ABB6507680,OK,2
14:06:39,001CB1U0000001ABB6507682,OK,1
14:06:43,001CB1U0000001ABB6507684,OK,2
14:07:23,001CB1U0000001ABB6507688,OK,2
14:10:02,001CB1U0000001ABB6507748,OK,2
14:10:12,001CB1U0000001ABB6507750,OK,1
14:10:16,001CB1U0000001ABB6507698,OK,2
14:10:44,001CB1U0000001ABB6507718,OK,2
14:10:53,001CB1U0000001ABB6507766,OK,1
14:10:56,001CB1U0000001ABB6507768,OK,2
14:11:14,001CB1U0000001ABB6507634,OK,1
14:11:17,001CB1U0000001ABB6507780,OK,2
14:11:36,001CB1U0000001ABB6507696,OK,1
14:11:39,001CB1U0000001ABB6507782,OK,2
14:12:42,001CB1U0000001ABB6505514,OK,1
14:12:45,001CB1U0000001ABB6506735,OK,2
14:12:53,001CB1U0000001ABB6506753,OK,1
14:12:56,001CB1U0000001ABB6506737,OK,2
14:13:04,001CB1U0000001ABB6506729,OK,1
14:13:08,001CB1U0000001ABB6506779,OK,2
14:13:15,001CB1U0000001ABB6506690,OK,1
14:13:19,001CB1U0000001ABB6506188,OK,2
14:14:53,001CB1U0000001ABB6507784,OK,1
14:14:56,001CB1U0000001ABB6507786,OK,2
14:15:04,001CB1U0000001ABB6507788,OK,1
14:15:08,001CB1U0000001ABB6507790,OK,2
14:15:18,001CB1U0000001ABB6507792,OK,1
14:15:21,001CB1U0000001ABB6507794,OK,2
14:15:29,001CB1U0000001ABB6507796,OK,1
14:15:32,001CB1U0000001ABB6507798,OK,2
14:15:45,001CB1U0000001ABB6507800,OK,1
14:15:48,001CB1U0000001ABB6507754,OK,2
14:16:05,001CB1U0000001ABB6507802,OK,1
14:16:14,001CB1U0000001ABB6507758,OK,2
14:16:18,001CB1U0000001ABB6507756,OK,1
14:16:56,001CB1U0000001ABB6507742,OK,1
14:17:00,001CB1U0000001ABB6507740,OK,2
14:17:10,001CB1U0000001ABB6507732,OK,1
14:17:13,001CB1U0000001ABB6507730,OK,2
14:17:21,001CB1U0000001ABB6507738,OK,1
14:17:25,001CB1U0000001ABB6507736,OK,2
14:17:35,001CB1U0000001ABB6507734,OK,1
14:17:38,001CB1U0000001ABB6507728,OK,2
14:19:03,001CB1U0000001ABB6507816,OK,1
14:19:06,001CB1U0000001ABB6507818,OK,2
14:19:31,001CB1U0000001ABB6507820,OK,1
14:19:34,001CB1U0000001ABB6507726,OK,2
14:19:47,001CB1U0000001ABB6507724,OK,1
14:19:50,001CB1U0000001ABB6507716,OK,2
14:19:59,001CB1U0000001ABB6507712,OK,1
14:20:02,001CB1U0000001ABB6507640,OK,2
14:20:10,001CB1U0000001ABB6507714,OK,1
14:20:13,001CB1U0000001ABB6507710,OK,2
14:20:21,001CB1U0000001ABB6507406,OK,1
14:20:25,001CB1U0000001ABB6507822,OK,2
14:20:42,001CB1U0000001ABB6507652,OK,1
14:20:45,001CB1U0000001ABB6507632,OK,2
14:20:53,001CB1U0000001ABB6507830,OK,1
14:20:56,001CB1U0000001ABB6507460,OK,2
14:21:04,001CB1U0000001ABB6507832,OK,1
14:21:07,001CB1U0000001ABB6507764,OK,2
14:21:16,001CB1U0000001ABB6507834,OK,1
14:21:20,001CB1U0000001ABB6507720,OK,2
14:21:28,001CB1U0000001ABB6507722,OK,1
14:21:33,001CB1U0000001ABB6507760,OK,2
14:21:53,001CB1U0000001ABB6507836,OK,1
14:21:56,001CB1U0000001ABB6507838,OK,2
14:22:04,001CB1U0000001ABB6507840,OK,1
14:22:07,001CB1U0000001ABB6507842,OK,2
14:22:15,001CB1U0000001ABB6507844,OK,1
14:22:18,001CB1U0000001ABB6507846,OK,2
14:22:26,001CB1U0000001ABB6507848,OK,1
14:22:30,001CB1U0000001ABB6507850,OK,2
14:22:38,001CB1U0000001ABB6507650,OK,1
14:22:43,001CB1U0000001ABB6507852,OK,2
14:22:51,001CB1U0000001ABB6507854,OK,1
14:22:55,001CB1U0000001ABB6507856,OK,2
14:23:08,001CB1U0000001ABB6507704,OK,1
14:23:16,001CB1U0000001ABB6507658,OK,2
14:23:19,001CB1U0000001ABB6507700,OK,1
14:23:31,001CB1U0000001ABB6507628,OK,1
14:23:35,001CB1U0000001ABB6507624,OK,2
14:23:48,001CB1U0000001ABB6507312,OK,1
14:23:52,001CB1U0000001ABB6507660,OK,2
14:24:23,001CB1U0000001ABB6507622,OK,1
14:24:26,001CB1U0000001ABB6507746,OK,2
14:24:37,001CB1U0000001ABB6507810,OK,1
14:24:40,001CB1U0000001ABB6507804,OK,2
14:24:48,001CB1U0000001ABB6507774,OK,1
14:24:51,001CB1U0000001ABB6507772,OK,2
14:24:59,001CB1U0000001ABB6507812,OK,1
14:25:03,001CB1U0000001ABB6507744,OK,2
14:25:17,001CB1U0000001ABB6507618,OK,2
14:25:25,001CB1U0000001ABB6507762,OK,1
14:25:28,001CB1U0000001ABB6507692,OK,2
14:33:48,001CB1U0000001ABB6507868,OK,2
14:33:56,001CB1U0000001ABB6507870,OK,1
14:33:59,001CB1U0000001ABB6507872,OK,2
14:34:07,001CB1U0000001ABB6507874,OK,1
14:34:11,001CB1U0000001ABB6507876,OK,2
14:34:22,001CB1U0000001ABB6507878,OK,1
14:34:25,001CB1U0000001ABB6507880,OK,2
14:34:39,001CB1U0000001ABB6507884,OK,2
14:34:48,001CB1U0000001ABB6507886,OK,1
14:34:51,001CB1U0000001ABB6507888,OK,2
14:35:11,001CB1U0000001ABB6507890,OK,1
14:35:23,001CB1U0000001ABB6507896,OK,2
14:35:50,001CB1U0000001ABB6507900,OK,2
14:35:58,001CB1U0000001ABB6507866,OK,1
14:36:01,001CB1U0000001ABB6507904,OK,2
14:36:09,001CB1U0000001ABB6507906,OK,1
14:36:13,001CB1U0000001ABB6507908,OK,2
14:36:25,001CB1U0000001ABB6507910,OK,1
14:36:37,001CB1U0000001ABB6507914,OK,1
14:36:52,001CB1U0000001ABB6507916,OK,2
14:37:00,001CB1U0000001ABB6507918,OK,1
14:37:05,001CB1U0000001ABB6507920,OK,2
14:37:20,001CB1U0000001ABB6507922,OK,1
14:37:23,001CB1U0000001ABB6507924,OK,2
14:37:36,001CB1U0000001ABB6507926,OK,1
